57;Onofri F.;In nome del padre;;
58;Ortese A.M.;La luna sul muro;;
59;D'Eramo L.;Deviazione;;
60;Nievo I.;Novelliere campagnolo e altri racconti;;
61;Artoasino A.;Super Eliogabalo;;
62;Mosca G.;Diario di un padre;;
63;M a r in  F .;La traccia sul mare;;
64;Guidetti Serra;Compagne - Testimonianze di partecipazione politica;;
65;Guidetti Serra;Compagne - Testimonianze di partecipazione politica;;
66;Maiocchi A.;Veglie in casa di cura;;
67;Maiocchi A.;Nostalgie tra le rovine;;
68;Maiocchi A.;Vita di chirurgo;;
69;Formato R.;L'eccidio di Cefalonia;;
70;F I a i a n o  E .;La solitudine del satiro;;
71;Levi C .;Cristo si è fermato a Eboli;;
72;Levi C .;Cristo si è fermato a Eboli;;
73;Levi C .;Cristo si è fermato a Eboli;;
74;Lisi N.;La  nuova Tebaide;;
75;Lopez S.;S'io rinascessi;;
76;Lussu  E.;Fronti e frontiere;;
77;Lussu  E.;Marcia su Roma e dintorni;;
78;M a ro tta  G.;L'oro di Napoli;;
79;Levi P.;La tregua;;
80;Levi P.;La tregua;;
81;Levi P.;Se questo è un uomo;;
82;Levi P.;Se questo è un uomo;;
83;Levi P.;Se questo è un uomo;;
84;Quarantotti Gambini          ;La corsa di Falco;;
85;Quarantotti Gambini      ;L'onda dell'incrociatore;;
86;Quarantotti Gambini      ;La rosa rossa;;
87;Quarantotti Gambini      ;Primavera a Trieste;;
88;P a n z i n i A.;Santippe;;
89;Prezzolini G.;Tutta la guerra;;
90;Prezzolini G.;Dio è un rischio;;
91;Leandri D.;Scusa i mancati giorni;;
92;Levi Primo;I sommersi e i salvati;;
93;Moravia  A.;La noia;;
94;Moravia  A.;La romana;;
95;Moravia  A.;La ciociara;;
96;Moravia  A.;Gli indifferenti;;
97;Moravia  A.;Nuovi racconti romani;;
98;Fusilli R.;Il principe fantasma;;
99;M a r otta G.;Gli alunni del sole;;
100;Parise G .;Il padrone;;
101;Pavese  C.;Vita attraverso le lettere;;
102;Pavese  C.;Vita attraverso le lettere;;
103;Pra tolini V .;Il quartiere;;
104;Pra tolini V .;Il quartiere;;
105;Papini G.;Sant'Agostino;;
106;Milanesi G;Sancta Maria;;
107;Brancati V.;Gli anni perduti;;
108;Pra tolini V .;Metello;;
109;Pra tolini V .;Metello;;
110;Arpino G.;Una nuvola d’ira;;
111;Arpino G.;Una nuvola d’ira;;
112;Arpino G.;Una nuvola d’ira;;
113;Silone I.;Il segreto di Luca;;
114;Silone I.;Il segreto di Luca;;
115;Silone I.;Il segreto di Luca;;
116;Silone I.;Fontamara;;
117;Silone I.;Fontamara;;
118;;;;
119;Pra tolini V .;Le ragazze di San Frediano;;
120;Pratolini V. ;Un eroe del nostro tempo;;
121;Bacchelli R. ;Il diavolo al Pontelongo;;
122;Bacchelli R. ;Il diavolo al Pontelongo;;
123;Arpino G. ;Un delitto d'onore;;
124;Arpino G. ;Un delitto d'onore;;
125;Pasolini P.P. ;Ragazzi di vita;;
126;Rigoni Stern ;II bosco degli urogalli;;
127;Pasolini P.P.;Le ceneri di Gramsci;;
128;Pasolini P.P.;Il padre selvaggio;;
129;Pavese C.;Poesie;;
130;Moravia A.;Il mondo è quello che è;;
131;Moravia A.;Il dio Kurt;;
132;Moravia A.;La vita è gioco;;
133;Moravia A.;La vita è gioco;;
134;Doglio F.;Teatro e Risorgimento;;
135;Gagliani F.;Socrate immaginario;;
136;Alvaro C.;La lunga notte di Medea;;
137;Giacosa G.;Una partita a scacchi, Tristi amori, Come le foglie;;
138;Tozzi F.;I romanzi, vol. I;;
139;Tozzi F.;I romanzi , vol. II;;
140;;;;
141;Palazzeschi A.;I fratelli Cuccoli;;
142;Palazzeschi A.;Sorelle Materassi;;
143;Moretti M.;I puri di cuore;;
144;Nobile G.;Memorie lontane;;
145;Monelli P.;Scarpe al sole;;
146;Mazzolari  P.;La pieve sull'argine;;
147;M e r I i n - S a n t u c c i;II libro dell'amicizia;;
148;Jovine F.;Le terre del Sacramento;;
149;Jovine F.;Signora Ava;;
150;Jacomuzzi S.;Pagine garibaldine;;
151;Guareschi G.;Mondo piccolo- Don Camillo e il suo gregge;;
152;Guareschi G.;Mondo piccolo- Don Camillo e il suo gregge;;
153;Venier P.P.;N.27/1768;;
154;Venier P.P.;N.27/1768;;
155;Levi C.;Le parole sono pietre;;
156;Nievo I.;Le confessioni di un ottuagenario;;
157;Manzini G.;Ritratto in piedi;;
158;M a rotta G.;A Milano non fa freddo;;
159;M a rotta G.;A Milano non fa freddo;;
160;M a rotta G.;Mal di galleria;;
161;Ginzburg;Le voci della sera;;
162;Ginzburg ;Serena Cruz o la vera giustizia;;
163;;;;
164;;;;
165;Levi C.;L’orologio;;
166;Fenoglio B.;Un Fenoglio alla prima guerra mondiale;;
167;Fenoglio B.;Il partigiano Johnny;;
168;Fenoglio B.;Il partigiano Johnny;;
169;Fenoglio B.;Il partigiano Johnny;;
170;Fenoglio B.;I 23 giorni della città di Alba;;
171;Fenoglio B.;I 23 giorni della città di Alba;;
172;Fenoglio B.;La voce nella tempesta;;
173;Fenoglio B.;La voce nella tempesta;;
174;Fenoglio B.;La paga del sabato;;
175;Fenoglio B.;La paga del sabato;;
176;Fenoglio B.;Il partigiano Johnny;;
177;Fenoglio B.;I 23 giorni della città di Alba;;
178;Fenoglio B.;Un giorno di fuoco;;
179;Fenoglio B.;Primavera di bellezza;;
180;Fenoglio B.;Una questione privata;;
181;Piovene G.;Romanzo americano;;
182;Fabbri D.;Teatro, vol. I;;
183;Fabbri D.;Teatro, vol. II;;
184;;;;
185;Arcangioli G. ;Transumanza, vol.i;;
186;Ceccarelli M.;Viaggio provvisorio;;
187;Gotta S.;Il tempo della regina Margherita;;
188;Milanesi G.;Fiamme dell’aria;;
189;Gatti A.;L’ombra sulla terra;;
190;Gatti A.;Il mercato del sole;;
191;Gatti A.;Ilia e Alberto;;
192;Giani R.;Filibustieri, corsari, pirati-I fratelli della costa;;
193;Moro G.;I monti della luna;;
194;Grossi T.;Marco Visconti;;
195;Mattioni S.;Il re ne comanda una;;
196;Milanesi G.;Le aquile;;
197;Papini G.;Un uomo finito;;
198;D’Azeglio M.;Ettore Fieramosca;;
199;De Amicis E.;Ricordi di Roma;;
200;De Santis F.;Memorie;;
201;;;;
202;Roccatagliata Ceccardi C.;Tutte le opere;;
203;Giordani I.;L’America quaternaria;;
204;Cattafi B.;L’osso-L’anima;;
205;Cecovini M.;Straniero in Paradiso;;
206;Cecovini M.;Straniero in Paradiso;;
207;Cecovini M.;Straniero in Paradiso;;
208;Cecovini M.;Straniero in Paradiso;;
209;Cecovini M.;Straniero in Paradiso;;
210;Marin Biagio;El piccolo nio;;
211;Tomizza F.;Materada;;
212;Tomizza F.;Materada;;
213;Tomizza F.;Materada;;
214;Miglia G.;Dentro l’Istria. Diario 1945/47;;
215;Milani L.;Lettere di don Milani, priore di Barbiana;;
216;Milani L.;Lettere a una professoressa;;
217;Nobile U.;La tenda rossa;;
218;Nievo S.;Il prato in fondo al mare;;
219;Miscia E.;Il gran custode delle terre grasse;;
220;Zavoli S.;I figli del labirinto;;
221;Banti A.;Da un paese vicino;;
222;Emanuelli E.;Settimana nera;;
223;La Capria R.;Amore e psiche;;
224;Preti L.;Giovinezza, giovinezza;;
225;;;;
226;Fogazzaro A.;Malombra;;
227;Fogazzaro A.;Malombra;;
228;Fogazzaro A.;Malombra;;
229;Ottieri O.;Donnarumma all’assalto;;
230;Ottieri O.;Donnarumma all’assalto;;
231;Gramsci A.;Lettere dal carcere;;
232;D’Agata G.;Il medico della mutua;;
233;D’Agata G.;Il medico della mutua;;
234;Pavese C.;Prima che il gallo canti;;
235;La Cava M.;I fatti di Casignana;;
236;Maraini D.;Donne in guerra;;
237;Maraini D.;Donne mie;;
238;Brancati V.;Il vecchio con gli stivali;;
239;Domini S.;Verso sul Tai;;
240;Betti U.;Teatro completo;;
241;Cardarelli V.;Opere complete;;
242;Lajolo D.;Il “vizio” assurdo;;
243;Levi P.;Il sistema periodico;;
244;Preti L. ;Un ebreo nel fascismo;;
245;;;;
246;;;;
247;;;;
248;Nievo I.;Le confessioni di un italiano;;
249;Nievo I.;Le confessioni di un italiano;;
250;Pomilio M.;Il quinto Evangelio;;
251;Pomilio M.;Il quinto Evangelio;;
252;Siciliano E.;La notte matrigna;;
253;Biagi E.;Disonora il padre;;
254;Jovine F.;La terra del Sacramento;;
255;Campanile A.;Vite degli uomini illustri;;
256;Levi P.;Vizio di forma;;
257;Luragh G.;Due milanesi alle piramidi;;
258;;;;
259;Vittorini E.;Diario in pubblico;;
260;Fusco G.C.;Le rose del ventennio;;
261;De Marchi E.;Giacomo l'idealista;;
262;De Marchi E.;Il cappello del prete;;
263;De Marchi E.;Il cappello del prete e altri racconti;;
264;Prisco M.;Gli eredi del vento;;
265;Dessi G.;I passeri;;
266;Dessi G.;Paese d'ombre;;
267;Turchetti  I . U .;Fosca;;
268;Turchetti  I . U .;Fosca;;
269;Verga G.;Tutto il teatro;;
270;Verga G.;Una peccatrice - Storia di una capinera - Eva ;;
271;Pavese C.;La spiaggia;;
272;Pavese C.;La spiaggia;;
273;Bevilacqua A.;Una scandalosa giovinezza;;
274;De Amicis E.;Amore e ginnastica;;
275;Sgorlon C.;Il vento nel vigneto;;
276;Tornasi di Lampedusa;Racconti;;
277;Chiara P.;La stanza del vescovo;;
278;Buzzati D.;La boutique del mistero;;
279;Buzzati D.;Il deserto dei Tartari;;
280;Buzzati D.;Sessanta racconti;;
281;Buzzati D.;Sessanta racconti;;
282;Buzzati D.;Il deserto dei Tartari;;
283;Buzzati D.;Il grande ritratto;;
284;Buzzati D.;Barnabo delle montagne;;
285;Buzzati D.;Barnabo delle montagne;;
386;Bassani G.;Dentro le mura;;
287;Bassani G.;Le storie ferraresi;;
288;;;;
289;Bassani G.;L'alba ai vetri;;
290;Levi C.;Il futuro ha un cuore antico;;
291;Levi C.;Tutto il miele è finito;;
292;Levi C.;Tutto il miele è finito;;
293;Pavese C.;Dialoghi con Leucò;;
294;Pavese C.;La luna e i falò;;
295;Vittorini E.;La città del mondo;;
296;Vittorini E.;Uomini e no;;
297;Vittorini E.;Il Sempione strizza l'occhio al Frejus;;
298;Vittorini E.;Il garofano rosso;;
299;Vittorini E.;Conversazione in Sicilia;;
300;Vittorini E.;Sardegna come un'infanzia;;
301;Vittorini E.;Nome e lagrime;;
302;Di Donato P. ;Cristo fra i muratori;;
303;Di Donato P.;Cristo fra i muratori;;
304;Bassani G.;L’odore del fieno;;
305;Moretti M.;La voce di Dio;;
306;Marotta G.;Le milanesi;;
307;Lussu E. ;Un anno sull'altopiano;;
308;Gadda  C. E. ;II castello di Udine;;
309;Gadda  C. E. ;II castello di Udine;;
310;Gadda  C. E. ;II castello di Udine;;
311;;;;
312;Gadda  C. E.;La Madonna dei filosofi;;
313;Gadda  C. E.;La Madonna dei filosofi;;
314;Gadda  C. E. ;I racconti;;
315;Gadda  C. E. ;La meccanica ;;
316;Gadda  C. E.;La cognizione del dolore;;
317;Gadda  C. E.;L'Adalgisa;;
318;Silone I.;Una manciata di more;;
319;Silone I.;Una manciata di more;;
320;Silone I.;La volpe e le camelie;;
321;Silone I.;La volpe e le camelie;;
322;Silone I.;La scuola dei dittatori;;
323;Silone I.;La scuola dei dittatori;;
324;Silone I.;Vino e pane;;
325;Silone I.;Vino e pane;;
326;Silone I.;Il seme sotto la neve;;
327;Silone I.;Severina;;
328;Silone I.;L'avventura di un povero cristiano;;
329;Silone I.;L'avventura di un povero cristiano;;
330;Buzzati D ;Siamo spiacenti di ...;;
331;Scotellaro R.;L'uva puttanella - Contadini del Sud;;
332;Monelli P.;Le scarpe al sole;;
333;Parise G.;Cara Cina;;
334;Vittorini E.;Erica e i suoi fratelli - La Garibaldina;;
335;Parise G.;Il prete bello;;
336;Pasolini P.P.;Una vita violenta;;
337;Pasolini P.P.;Ragazzi di vita;;
338;Pasolini P.P.;Il sogno di una cosa;;
339;Storoni Mazzolani L.;Galla Placidia;;
340;Tarizzo D. ;Come scriveva la resistenza;;
341;Serra R. ;Esame di coscienza di un letterato;;
342;Tecchi B. ;L'isola appassionata;;
343;Tecchi B. ;L'isola appassionata;;
344;D'Annunzio G.       ;Le novelle della Pescara;;
345;D'Annunzio G.       ;Le novelle della Pescara;;
346;Pirandello L.;Tutti i romanzi;;
347;Pirandello L.;Novelle per un anno vol. I;;
348;Pirandello L.;;;
349;Pirandello L.;Novelle per un anno vol.;;
350;Pirandello L.;;;
351;Pirandello L.;Maschere nude vol.I;;
352;Pirandello L.;Maschere nude vol.II;;
353;Pirandello L.;Il turno;;
354;Pirandello L.;Pensaci Giacomino- La ragione degli altri;;
355;Pirandello L.;Questa sera si recita a soggetto - Trovarsi;;
356;Pirandello L.;Vestire gli ignudi - L'altro figlio - L'uomo dal fiore in bocca;;
357;Pirandello L.;II berretto a sonagli - La giara - Il piacere dell'onestà;;
358;Pirandello L.;;;
359;Pirandello L.;Uno, nessuno e centomila;;
360;Pirandello L.;L'esclusa;;
361;Cassola C.;Un cuore arido;;
362;Cassola C.;Un cuore arido;;
363;Cassola C.;Un cuore arido;;
364;Cassola C.;La casa di Via Valadier;;
365;Cassola C.;Il cacciatore;;
366;Cassola C.;La ragazza di Bube;;
367;Cassola C.;Monte Mario;;
368;Cassola C.;Una relazione;;
369;Cassola C.;Paura e tristezza;;
370;Cassola C.;Ferrovia locale;;
371;Cassola C.;La casa di Via Valadier;;
372;Cassola C.;L'amore tanto per fare;;
373;Cassola C.;Ferrovia locale;;
374;Cassola C.;Il taglio del bosco;;
375;Cassola C.;Il taglio del bosco;;
376;Cassola C.;La lezione della storia;;
377;Cassola C.;Storia di Ada;;
378;Cassola C.;Gisella;;
379;Cassola C.;Fogli di diario;;
380;Guareschi G.;Don Camillo e i giovani d'oggi;;
381;Guareschi G.;Don Camillo e il suo gregge;;
382;Guareschi G.;Il compagno Don Camillo;;
383;Guareschi G.;Lo zibaldino;;
384;Guareschi G.;Il marito in collegio;;
385;Ginzburg N.;E ' stato così;;
386;Ginzburg N.;Lessico familiare;;
387;Ginzburg N.;La città e la casa;;
388;Ginzburg N.;La famiglia Manzoni;;
389;Ginzburg N.;Mai devi domandarmi;;
390;Ginzburg N.;Mai devi domandarmi;;
391;Ginzburg N.;Le piccole virtù;;
392;Ginzburg N.;Le voci della sera;;
393;Ginzburg N.;Ti ho sposato per allegria;;
394;Ginzburg N.;Caro Michele;;
395;Morante E.;La storia;;
396;Morante E.;La storia;;
397;Morante E.;La storia;;
398;Morante E.;La storia;;
399;Calvino I.;Ultimo viene il corvo;;
400;Calvino I.;Ultimo viene il corvo;;
401;Calvino I.;L'entrata in guerra;;
402;Calvino I.;Le cosmicomiche;;
403;Calvino I.;Il cavaliere inesistente;;
404;Calvino I.;La speculazione edilizia;;
405;Calvino I.;Il sentiero dei nidi di ragno;;
406;Calvino I.;La nuvola di smog- La formica argentina;;
407;Calvino I.;   Le cosmicomiche;;
408;Calvino I.;Ti con zero;;
409;Calvino I.;Il visconte dimezzato;;
410;Calvino I.;Il visconte dimezzato;;
411;Calvino I.;Collezione di sabbia;;
412;Calvino I.;I racconti;;
413;Calvino I.;Il castello dei destini incrociati;;
414;Calvino I.;Ti con zero;;
415;Calvino I.;P a l o m a r;;
416;Bilenchi ;Il processo di Mary Dugan;;
417;Bilenchi;Il processo di Mary Dugan;;
418;Alianello C.;L'alfiere;;
419;Alianello C.;L'eredità della priora;;
420;Berto G.;Il cielo è rosso;;
421;Berto G.;Il male oscuro;;
422;Bedeschi G.;La mia erba è sul Don;;
423;Bedeschi G.;Il peso dello zaino;;
424;Bedeschi G.;La rivolta di Abele;;
425;Bedeschi G.;Nikolajewka c'ero anch'io;;
426;Verga G.;Tutte le novelle   vol. I;;
427;Verga G.;Tutte le novelle;;
428;Verga G.;Tutte le novelle;;
429;Verga G.;Tutte le novelle;;
430;Verga G.;Novelle;;
431;Verga G.; Malavoglia;;
432;Verga G.;Mastro don Gesualdo;;
433;Verga G.;Mastro don Gesualdo;;
434;Verga G.;Novelle;;
435;Moravia A.;Agostino;;
436;Moravia A.;Agostino;;
437;Moravia A.;Gli indifferenti;;
438;Bianciardi L.;La vita agra;;
439;Bianciardi L.;La vita agra;;
440;Bianciardi L.;Daghela avanti un passo!;;
441;Pavese C.;Ciau Masino;;
442;Cancogni M.;Allegri gioventù;;
443;Cancogni M.;La linea del Tomori;;
444;Bevilacqua A.;Questa specie d'amore;;
445;Bevilacqua A.;La califfa;;
446;Bevilacqua A.;Umana avventura;;
447;Bevilacqua A.;La ca1iffa;;
448;Bevilacqua A.;Il viaggio misterioso;;
449;Banti A.;Noi credevamo;;
450;Banti A.;La camicia bruciata;;
451;Banti A.;La camicia bruciata;;
452;Fenoglio B.;Primavera di bellezza;;
453;Tomasi di Lampedusa;II Gattopardo;;
454;Tomasi di Lampedusa;"""Il Gattopardo e i racconti";;
455;Biagi E.;Russia;;
456;Biagi E.;Italia;;
457;Biagi E.;Dicono di lei;;
458;Ghilarducci P.;L'ombra degli ippocastani;;
459;Dessi G.;Michele Boschino;;
460;Bassani G.;L'airone;;
461;Flaiano E.;Autobiografia del blu di Prussia;;
462;Granzotto G.;La battaglia di Lepanto;;
463;Majorino G.;Poesie e realtà: 45-47    vol. I;;
464;Majorino G.;Poesie e realtà: 45-47    vol. II;;
465;Deledda G.;Annalena Bilsini;;
466;Deledda G.;Il vecchio della montagna;;
467;Deledda G.;Canne al vento;;
468;Deledda G.;La madre;;
469;Di Giacomo N.;Gli Jurcev ex A.U.;;
470;Di Giacomo N.;Gli Jurcev ex A.U.;;
471;Romano L. ;Diario di Grecia;;
472;Romano L. ;Diario di Grecia;;
473;Romano L. ;Diario di Grecia;;
474;Tecchi B.;Gli egoisti;;
475;Pirro U.;Bottiglia Molotov;;
476;La  Cava  M.;La ragazza del vicolo scuro;;
477;Volponi F.;Memoriale;;
478;Marotta G.;San Gennaro non dice mai no;;
479;Cassieri G.;La cocuzza;;
480;Guiducci A.;La donna non è gente;;
481;Pratolini V.;Diario sentimentale;;
482;Pratolini V.;La costanza della ragione;;
483;Petroni G.;La morte del fiume;;
484;Santucci L.;Come se;;
485;Santucci L.;Come se;;
487;Brignetti R.;Il gabbiano azzurro;;
488;Brignetti R.;Il gabbiano azzurro;;
489;Stoppani A. ;Il bel paese;;
490;Cerati C. ;Un amore fraterno;;
491;Donati D.;Il viaggio;;
492;Candoni ;Su il sipario;;
493;Viganò R.;L’Agnese va a morire;;
494;Zavoli S.;Il nome del figlio;;
495;Vesco R.;Intercettateli senza sparare;;
496;Tomizza F.;Trilogia istriana;;
497;Tomizza F.;Trilogia istriana;;
498;Tomizza F.;La quinta stagione;;
499;Tomizza F.;La quinta stagione;;
500;Tomizza F.;Dove tornare;;
501;Tomizza F.;La miglior vita;;
502;Tomizza F.;La finzione di Maria;;
503;Tomizza F.;La ragazza di Petrovia;;
504;Tomizza F.;Il male viene dal Nord;;
505;Soldati M.;America primo amore;;
506;Soldati M.;America primo amore;;
507;Soldati M.;Il vero Silvestri;;
508;Soldati M.;I racconti (1927-1947);;
509;Soldati M.;L’incendio;;
510;Soldati M.;Fuori;;
511;Soldati M.;Le due città;;
512;Sgorlon C.;Regina di Saba;;
513;Sgorlon C.;Gli dei torneranno;;
514;Sgorlon C.;Il trono di legno;;
515;Patti E. ;Quartieri alti;;
516;La Capria R. ;Ferito a morte;;
517;Santucci L.;Orfeo in Paradiso;;
518;Ortese A. M. ;Il mare non bagna Napoli;;
519;Svevo I. ;La coscienza di Zeno;;
520;Svevo I. ;La coscienza di Zeno;;
521;Svevo I. ;Senilità;;
522;Fallaci O.;Intervista con la storia;;
523;Fallaci O.;Un uomo;;
524;Fallaci O.;Lettera a un bambino mai nato;;
525;;;;
526;Sciascia L.;A ciascuno il suo;;
527;Sciascia L.;Il mare color del vino;;
528;Sciascia L.;Il mare color del vino;;
529;;;;
530;;;;
531;Sciascia L.;Gli zii di Sicilia;;
532;Sciascia L.;Le parrocchie di Regalpetra- Morte dell’inquisitore;;
533;Sciascia L.;Il giorno della civetta;;
534;Sciascia L.;Il giorno della civetta;;
535;;;;
536;Chiara P. ;Il piatto piange;;
537;Chiara P.;La spartizione;;
538;Chiara P.;La spartizione;;
539;Chiara P.;Il pretore di Cuvio;;
540;Patti E. ;Giovannino;;
541;Bigiaretti L.;Disamaore;;
542;Castellaneta C.;Villa di delizia;;
543;Brancati V.;Paolo il caldo;;
544;Zena R.;La bocca del lupo;;
545;Del Buono;La parte difficile;;
546;A r p i n o G .;La suora giovane;;
547;A r p i n o G .;Il buio e il miele;;
548;Cancogni M.;Il ritorno;;
549;Tozzi F.;I romanzi vol.I;;
550;Tozzi F.;I romanzi vol.II;;
551;T r o i s i D.;Diario di un giudice;;
552;T r o i s i D.;Viaggio scomodo;;
553;Fo  D.;Commedie vol.I;;
554;Fo  D.;Commedie vol.II;;
555;Fo  D.;Commedie vol.V;;
556;Stuparich G.; L’isola e altri racconti;;
557;Stuparich G.;L’isola e altri racconti;;
558;Stuparich G.;Giochi di fisionomie;;
559;Stuparich G.;    Il ritorno del padre;;
560;Stuparich G.;Il ritorno del padre;;
561;Dolci D.;Racconti siciliani;;
562;Dolci D.;Non esiste il silenzio;;
563;Compagnone L.;Città di mare con abitanti;;
564;Compagnone L.;Capriccio con rovine;;
565;Pini  U.;Sotto le ceneri dell’impero;;
566;S b o d i o G .;Il pellegrino senza santuari;;
567;Zangrandi R.;La tradotta del Brennero;;
568;L a z z a t i G .;I soliti quattro gatti;;
569;L i s i a n i V .;Good bye, Trieste;;
570;Montale E .;Farfalla di Dinard;;
571;Mosca G.;    Ricordi di scuola;;
572;Campanile A.;Il povero Piero;;
573;Campanile A.;   Gli asparagi e l’immortalità dell’anima;;
574;C e c o v i n i M;   Monte Perati – La Julia in Grecia;;
575;De Lagarda U.F.;Il concerto di Varsavia;;
576;Valenti P .;La bagarre;;
577;Ugolini L.;Voci del mare e della terra;;
578;;;;
579;;;;
580;B a cch e 11 i  R.;Il mulino del Po  vol.I;;
581;B a cch e 11 i  R.;Il mulino del Po  vol.II;;
582;B a cch e 11 i  R.;Il mulino del Po  vol.III;;
583;B a cch e 11 i  R.;L’Italia per terra e per mare;;
584;;;;
585;Santucci L.;Orfeo in Paradiso;;
586;Santucci L.;Volete andarvene anche voi?;;
587;Santucci L.;Il velocifero;;
588;Santucci L.;Non sparate sui narcisi;;
589;Santucci L.;Lo zio prete;;
590;Sereni A;I clandestini del mare;;
591;Seminara F.;Il vento nell’oliveto-Disgrazia in casa Amato-Il diario di Laura;;
592;S l a t a p e r  S .;Il mio Carso;;
593;S l a t a p e r  S .;Il mio Carso;;
594;Alvaro C.;Ultimo Diario;;
595;Schettini M.;La letteratura della grande guerra;;
596;Salvaneschi N.;Il pastore sulle vette;;
597;Levi C .;La doppia notte dei tigli;;
598;Saba-Quarantotti Gambini;Il vecchio e il giovane;;
599;Testa C.;Memorie e romanzi del Risorgimento;;
600;S ch i r a l d i V .;Baciamo le mani;;
601;Alvaro C.;Settantacinque racconti;;
602;Alvaro C.;L’amata della finestra;;
603;Alvaro C.;Itinerario italiano;;
604;Alvaro C.;L’età breve;;
605;Alvaro C.;La moglie e i quaranta racconti;;
606;Alvaro C.;La moglie e i quaranta racconti;;
607;Eco U.;Diario minimo;;
608;Eco U.;Diario minimo;;
609;;;;
610;;;;
611;C a n e s i N.;La cattiva battaglia;;
612;Bellini M .;Nella fornace del Don;;
613;B o c c a r d i - B o c c a z z i   ;II cimitero dei dinosauri;;
614;C e c o v i n i M;I migliori di noi;;
615;D'Annunzio G.;Le novelle della Pescara;;
616;D'Annunzio G.;L'innocente;;
617;D'Annunzio G.;Il fuoco;;
618;B e 11 o n c i M.;Tu vipera gentile;;
619;Anonimo triestino;Il segreto;;
620;Betti U.;Raccolta di novelle;;
621;A r p i n o G.;L'ombra delle colline;;
622;Butti E.A.;L'automa - l'incantesimo;;
623;B a l i g i o n i;I bei momenti;;
624;B e r n a r i C .;Tre operai;;
625;Bontempelli M.;Vita e morte di Adria e dei suoi figli;;
626;Rigoni Stern M;Il sergente nella neve;;
627;Pasolini PP.;Il padre selvaggio;;
628;Ferreri Azcona;Non toccare la donna bianca;;
629;Schreiner C.;Istria grigia;;
630;Dello Strologo S.;Quello che i governi ci nascondono sui dischi volanti;;
631;De Roberto F.;I viceré;;
632;A l b e r o n i F .;L'amicizia;;
633;Bettizza E.;Saggi, viaggi, personaggi;;
634;Salvalaggio N.;Calle nel tempo;;
635;Terra S .;Un viaggio, una vita;;
636;A n d re o tti G .;Visti da vicino;;
637;S a v i a n e G.;Getsemani;;
638;Malaparte C.;La pelle;;
639;A r p i n o G .;La suora giovane;;
640;Cassieri G .;La cocuzza;;
641;B e n c o S .;Trieste;;
642;Capuana L.;Il marchese di Roccaverdina;;
643;Casini T.;La bella stagione;;
644;T o b i n o M .;Sulla spiaggia e al di là del molo;;
645;T o b i n o M .;Il clandestino;;
646;AA.VV.;La terra fiorita;;
647;C e c o v i n i M .;Per favore chiamatemi von;;
648;Bonfantini M.;Sul Po;;
649;Arbasino A.;L'anonimo lombardo;;
650;Antonioni M.;Chung Kuo Cina;;
651;Caleffi P.;Si fa presto a dir fame;;
652;Caleffi P.;Si fa presto a dir fame;;
653;De Roberto F.;I viceré;;
654;Ricchezza A e;L'esercito del Sud;;
