68;Salvatore Battaglia;L’idea di Dante nel pensiero di G.Mazzini;;
69;;;;
70;Schettini M .;Estate 1914 - Dal dramma di Sarajevo alla guerra;;
71;J e d i n H .;Riforma cattolica e controriforma;;
72;Einaudi L..;La guerra e l'unità europea;;
73;Carducci (a cura di);Letture del Risorgimento italiano (1749-1 870);;
74;T r e v e I j a n;Storia dell'Inghilterra;;
75;AA.VV.;Nuove questioni di storia contemporanea, vol. I;;
76;AA.VV.;Nuove questioni di storia contemporanea, vol.II;;
77;AA.VV.;Introduzione allo studio della storia;;
78;Beard C .;Storia degli Stati Uniti d'America;;
79;Rossi F .;Una nuova frontiera a est;;
80;Stendardo G.;Via Tasso;;
81;Duroselle J.B.;Storia diplomatica ( 1 91 9-1 970);;
82;Crankshav E.;Il tramonto di un impero - La fine degli Asburgo;;
83;0 m o d e o A .;L'età del Risorgimento italiano;;
84;S u y i n H .;Mao Tse Tung;;
85;Cartier R. L ;Le  19 Europe;;
86;Kohn H .;L'idea del nazionalismo nel suo sviluppo storico;;
87;Barbieri P .;Ombre e luci di questa vecchia Europa;;
88;Jones A.;Il tramonto del mondo antico;;
89;Mammarella G.;L'Italia dopo il fascismo: 1943-1968;;
90;Mammarella G.;Europa, Stati Uniti: un'alleanza difficile;;
91;Volpe G .;Il medioevo;;
92;Della Seta U .;A n t i m a z z i n i a n e s i m o di G.Mazzini;;
93;Scocchi A.;G. Oberdan;;
94;Scocchi A.;G. Oberdan;;
95;Scocchi A.;G. Oberdan;;
96;Scocchi A.;G. Oberdan;;
97;Moscati R.;Relazione degli ambasciatori veneti al (serie III-Francia);;
98;Rossi P .;Lo storicismo tedesco contemporaneo;;
99;Guizot F.;Storia della civiltà in Europa;;
100;BastianettoM.;Storia degli Europei;;
101;Alatri P.;L'unità d'Italia ( 1 860-1 61 ), vol. I;;
102;Alatri P.;L'unità d'Italia ( 1 860-1 61 ), vol. Il;;
103;Paresce G.;Russia e Cina;;
104;Spencer C.;L'impero cinese;;
105;Davidson B.;Guida alla storia africana;;
106;Minuzzo N.;Quando arrivano i colonnelli;;
107;M a h i e z A .;La rivoluzione francese, vol. I;;
108;M a h i e z A .;La rivoluzione francese, vol. Il;;
109;M a h i e z A .;La rivoluzione francese, vol. III;;
110;L i I Iey S.;Storia della tecnica;;
111;Lefebvre G.;I termidoriani;;
112;Lefebvre G.;Il Direttorio;;
113;Don L e e t L.;Le grandi catastrofi naturali;;
114;Vavilov S .;Isaac Newton;;
115;Armitage A.;N.Copernico e l'astronomia moderna;;
116;Geymonat L.;Galileo Galilei;;
117;B a i n t o n R .;La riforma protestante;;
118;L u z z a t o G .;Breve storia economica d'Italia;;
119;Spinelli (a cura di);Che fare per l'Europa?;;
120;Sartre J . P .;L'esistenzialismo è un umanesimo;;
121;Proudhon P.J.;Che cos'è la proprietà;;
122;Engels;L'evoluzione del socialismo dall'utopia alla scienza;;
123;Anderson P.;Il dibattito nel marxismo occidentale;;
124;Anderson P.;Ambiguità di Gramsci;;
125;Trotskij L.;La rivoluzione permanente;;
126;T r o t s k i j L .;Problemi della rivoluzione in Europa;;
127;Le Goff J.;La nuova storia;;
128;Lefevre H.;Lo stato, vol. I;;
129;Lefevre H.;Lo stato, vol. Il;;
130;Lefevre H.;Lo stato, vol. IV;;
131;Marchesi C.;Umanesimo e comunismo;;
132;Le Goff J.;Tempo della chiesa e tempo del mercante;;
133;AA.VV.;Crisi della ragione;;
134;Arlacchi P.;La mafia imprenditrice;;
135;Haller A.;La teoria dei bisogni di Marx;;
136;Rota E. (a cura di);Questioni di storia contemporanea, vol. I;;
137;Rota E. (a cura di);Questioni di storia contemporanea, vol. II;;
138;Rota E. (a cura di);Questioni di storia contemporanea, vol. III;;
139;Rota E. (a cura di);Questioni di storia contemporanea, vol. IV;;
140;Rota E. (a cura di);Questioni di storia medievale;;
141;Rota E. (a cura di);Questioni di storia moderna;;
142;Rota E. (a cura di);Questioni di storiadel Risorgimento e dell’unità d’Italia;;
143;AA.VV.;Lettere di condannati a morte della resistenza europea;;
144;AA.VV.;Lettere di condannati a morte della resistenza europea;;
145;AA.VV.;Lettere di condannati a morte della resistenza europea;;
146;Pisacane C.;Saggio su “La rivoluzione”;;
147;Omodeo A.;Momenti della vita di guerra;;
148;Omodeo A.;Momenti della vita di guerra;;
149;Eyck E.;Bismarck;;
150;Huizinga J.;Homo ludens;;
151;Casalegno C.;La regina Margherita;;
152;Turati- Kuliscioff;Carteggio (maggio 1898-giugno 1899);;
153;Turati- Kuliscioff;Carteggio (maggio 1898-giugno 1899);;
154;Daloria V.;Custer è morto per i vostri peccati;;
155;Castro Ruz F.;Cuba 1969-Anno dello sforzo decisivo;;
156;AA.VV.;La svolta Vechi;;
157;Keller W.;La Bibbia aveva ragione;;
158;AA.VV.;Terra nuova sotto la stella rossa;;
159;Saitta G.;L’Umanesimo, vol.I;;
160;Saitta G.;Il Rinascimento, vol.II;;
161;Saitta G.;Il Rinascimento, vol.III;;
162;Ferrarotti F.;Sindacati e potere negli USA;;
163;Doria G.;Mondo vecchio e mondo nuovo;;
164;Candeloro G.;Storia dell’Italia moderna (1700-1860), vol. I;;
165;Candeloro G.;Storia dell’Italia moderna (1700-1860), vol. II;;
166;Candeloro G.;Storia dell’Italia moderna (1700-1860), vol. IV;;
167;De Sanctis F. ;Il Mezzogiorno e lo statounitario;;
168;Holbern H.;Storia della Germania moderna;;
169;Bianciardi L.;Da Quarto a Volturno- Breve storia della spedizione dei Mille;;
170;Fortunato G.;Il Mezzogiorno e lo stato italiano, vol. I;;
171;Fortunato G.;Il Mezzogiorno e lo stato italiano, vol. II;;
172;Fortunato G.;Il Mezzogiorno e lo stato italiano, vol. I;;
173;Fortunato G.;Il Mezzogiorno e lo stato italiano, vol. II;;
174;Villari R.;Storia dell'Europa contemporanea;;
175;Villari R.;Storia dell'Europa contemporanea;;
176;Villari R.;Storia dell'Europa contemporanea;;
177;Lichtheim G.;L'Europa del '900 - Storia e cultura;;
178;Varga E.;La crisi del capitalismo;;
179;Schumpeter J.;Storia dell'analisi economica;;
180;Schumpeter J.;Storia dell'analisi economica;;
181;Cortesi L.;Il socialismo italiano tra riforme e rivoluzione ( 1892-1921 );;
182;AA.VV.;Contestazione a Varsavia;;
183;Gerschenkron A.;Lo sviluppo industriale in Europa e in Russia;;
184;Tullio R.;Studi su Roma antica;;
185;B e a t o n - M a d d o x;La diffusione delle armi nucleari;;
186;B e a t o n - M a d d o x;La diffusione delle armi nucleari;;
187;Sturzo L.;L'Italia e l'ordine internazionale;;
188;Lefebvre G.;La storiografia moderna;;
189;Vinciguerra M.;Destino dell'occidente;;
190;Talamo (a cura di) ;Gli ideali del Risorgimento e dell'unità;;
191;Olivi B.;L'Europa difficile;;
192;Gambino;Le conseguenze della II guerra mondiale;;
193;Sweezy P.;Il presente come storia;;
194;M o v . S t u d e n t e s c o ;D o c u m e n t i della rivolta universitaria;;
195;M o v . S t u d e n t e s c o ;D o c u m e n t i della rivolta universitaria;;
196;Dorso G.;La rivoluzione meridionale;;
197;Dorso G.;La rivoluzione meridionale;;
198;Malcom   X;Ultimi discorsi;;
199;Malcom   X;Ultimi discorsi;;
200;Boffito (a cura di);Socialismo e mercato in Jugoslavia;;
201;Robinson J. ;La rivoluzione culturale in Cina;;
202;Morandi R.;Storia della grande industria;;
203;Sartre J.P.;La Grecia dei colonnelli;;
204;Hales E.;La rivoluzione di papa Giovanni;;
205;Portantiero J.C.;Studenti e rivoluzione nell'America Latina;;
206;Mack Smith D.;Cavour e Garibaldi nel 1860, vol. I;;
207;Mack Smith D.;Cavour e Garibaldi nel 1860, vol. II;;
208;AA.VV.;Ventesimo secolo, industrializzazione, imperialismo, rivol. politiche e sociali. Terzo mondo;;
209;Mommsen T.;Storia di Roma, vol. I;;
210;Mommsen T.;Storia di Roma, vol. II;;
211;Perticone G.;L'Italia contemporanea;;
212;Zavoli S.;Nascita di una dittatura;;
213;Alatri P.;Le origini del fascismo;;
214;Perroy H.;Europa e Terzo mondo;;
215;Dawson C.;La nascita dell'Europa;;
216;;Storia universale degli ultimi 100 anni;;
217;Burckhardt C.;Richelieu;;
218;Groethuysen B. ;Origini dello spirito borghese in Francia ;;
219;Mathiez A.;La reazione termidoriana;;
220;Tarle E.;La vita economica dell'Italia nell'età napoleonica;;
221;Jemolo C.;Chiesa e stato in Italia negli ultimi 100 anni;;
222;Pepe G.;Il medioevo barbarico d'Italia;;
223;Childe G.;Il progresso nel mondo antico;;
224;Omodeo A.;Difesa del Risorgimento;;
225;Shirer W.;Storia del III Reich, vol. I;;
226;Shirer W.;Storia del III Reich, vol. II;;
227;Barile   e altri;Corso di diritto: principi generali, vol. I;;
228;Barile   e altri;Corso di diritto: diritto pubblico e commercial, vol. Il;;
229;Moravia S.;Levi Strauss e l'antropologia strutturale;;
230;Croce B.;Etica e politica;;
231;Nietzsche F.;La nascita della tragedia;;
232;Kohn H.;Ideologie politiche del XX secolo;;
233;Carr E.;La rivoluzione bolscevica ( 1 9 1 7-1 923);;
234;Battaglia R.;La prima guerra d'Africa;;
235;Salvemini G.;Magnati e popolani in Firenze dal 1 280 al 1291;;
236;N e v i n s - C o m m a g e r;Storia degli Stati Uniti;;
237;Hauser-Renaudet;L'età del Rinascimento e della Riforma;;
238;Shirer W.;Storia del III Reich;;
239;Omodeo A.;Difesa del Risorgimento;;
240;Lefebvre G .;La rivoluzione francese;;
241;Omodeo A.;l senso della storia;;
242;Deakin F.;Storia della Repubblica di Salò;;
243;Deakin F.;Storia della Repubblica di Salò;;
244;Thomas H.;Storia della guerra civile spagnola;;
245;Salvatorelli-Mira;Storia d'Italia nel periodo fascista;;
246;Salvatorelli-Mira ;Storia d'Italia nel periodo fascista;;
247;Salvatorelli L.;Sommario della storia d'Italia;;
248;Mantoux P.;La rivoluzione industriale;;
249;Cantimori D.;Studi di storia;;
250;Bloch M.;La società feudale;;
251;Rotellii  E.;L'avvento della ragione in Italia;;
252;Lama  E.;Antologia del Risorgimento italiano;;
253;CECA;Comunità s o p r a n a z i o n a I e;;
254;Soranzo G.;Avviamento agli studi storici;;
255;Gramsci A.;Scritti politici;;
256;Bidera E.;Passeggiata per Napoli e dintorni;;
257;Lacordaire;Il testamento;;
258;Engels-Marx;La sacra famiglia;;
259;Altan C.;Manuale di antropologia culturale;;
260;Galati V.;Religione e politica;;
261;Barbari F.;Profilo storico del libro;;
262;Marx K.;Lavoro salariato e capitale;;
263;Croce B.;Materialismo storico;;
264;Montanelli I.;Italia giacobina e carbonara;;
265;Montanelli I.;Italia dei notabili;;
266;Montanelli I.;L’Italia del Risorgimento;;
267;Montanelli I.;Dante e il suo secolo;;
268;Montanelli I.;Storia dei Greci;;
269;Montanelli - Gervaso;L’Italia dei Comuni;;
270;Montanelli - Gervaso;L’Italia dei Comuni;;
271;Gervaso R.;Cagliostro;;
272;Montanelli - Nozza;Garibaldi;;
273;Montanelli - Gervaso;L’Italia nei secoli bui;;
274;Montanelli - Gervaso;L’Italia nei secoli d’oro;;
275;Montanelli - Gervaso;L’Italia della controriforma;;
276;Montanelli - Gervaso;L’Italia della controriforma;;
277;Montanelli - Gervaso;L’Italia del Seicento;;
278;Tronti M.;Operai e capitale;;
279;Taylor A.;L’Europa delle grandi potenze- Da Metternich a Lenin;;
280;Frankel P.;Petrolio e potere: E. Mattei;;
281;Levi M.A.;L’Italia antica;;
282;Zangrandi R.;1943: 25 luglio-8 settembre;;
283;Fanfani A.;Storia economica, vol.I;;
284;Fanfani A.;Storia economica, vol.II;;
285;Giudice G.;Mussolini;;
386;De Caro G.;Salvemini;;
287;Valeri N.;Giolitti;;
288;De Felice R.;Mussolini il Duce;;
289;De Felice R.;Mussolini il Duce;;
290;De Felice R.;Mussolini il Duce (1929-1936);;
291;De Felice R.;Mussolini il fascista (1925-1929);;
292;De Felice R.;Mussolini il fascista (1921-1925);;
293;De Felice R.;Mussolini il rivoluzionario;;
294;De Felice R.;Mussolini il fascista, vol.I: la conquista del potere;;
295;De Sanctis G.;Storia dei Romani;;
296;De Sanctis G.;La conquista del primato in Italia;;
297;De Sanctis G.;La conquista del primato in Italia;;
298;De Sanctis G.;L’età delle guerre puniche, vol.III-1;;
299;De Sanctis G.;L’età delle guerre puniche, vol.III-2;;
300;De Sanctis G.;Dalla battaglia di Naragarra alla caduta di Numanzia, vol. IV-1;;
301;De Sanctis G.;Dalla battaglia di Naragarra alla caduta di Numanzia, vol. IV-2;;
302;De Sanctis G.;Dalla battaglia di Naragarra alla caduta di Numanzia, vol. IV-3;;
303;Romano S.;L’Italia del ‘900, vol.I;;
304;Romano S.;L’Italia del ‘900, vol.II;;
305;Pietromarchi L.;Il mondo sovietico;;
306;Duprè Theseider E. ;Roma dalla comune di popolo alla signoria pontificia ( 1252-1 377)  ;;
307;B o n i f a z i - P e ll e g r i n o;Generazione 2000;;
308;Benvenuti M.;La scelta della società;;
309;Brezzi P.;L'urto delle civiltà nell'alto medioevo;;
310;Rossi P.;Storia d'Italia (476-1500);;
311;Gramsci A.;La costruzione del PC 1923- 1926;;
312;Collotti Pischel E.;Storia della rivoluzione cinese;;
313;Fé F. ;Sartre e il comunismo;;
314;Coen R.;R.Cousinet e la scuola come tirocinio di vita;;
315;Broccoli A.;A.Gramsci e l'educazione come egemonia;;
316;Bowen J.;A.S. Makarenko e lo sperimentalismo sovietico;;
317;Bernardini A.;Un anno a Pietralata;;
318;Fisher H.;Storia d'Europa , vol.  I;;
319;Fisher H.;Storia d'Europa , vol.  II;;
320;Fisher H.;Storia d'Europa , vol.  III;;
321;Salvemini G.;La rivoluzione francese;;
322;Davis B.;Il problema della schiavitù nella cultura occidentale;;
323;Omodeo A.;Difesa del Risorgimento;;
324;Granet M.;La civiltà cinese antica;;
325;Maranini G.;Storia del potere in Italia ( 1848-1967);;
326;Olivetti C.;Servizi ed assistenza sociale di fabbrica;;
327;Olivetti C.;Servizi ed assistenza sociale di fabbrica;;
328;Sargant F.;L'industria e lo stato;;
329;Arfé G.;Storia del socialismo italiano;;
330;Arfé G.;Storia del socialismo italiano;;
331;Lynd R.  e H.;M i d d I e t o w n , vol. I;;
332;Lynd R.  e H.;M i d d I e t o w n , vol. Il;;
333;Park e altri;La città;;
334;Sorokin P.;La mobilità sociale;;
335;Tasca A.;Nascita e avvento del fascismo;;
336;D ' A g o s t i n i - F o r t i;II sole è sorto a Roma - settembre 1943;;
337;Miller R.;Hammarshjold e le crisi internazionali;;
338;von Ranke L.;Storia dei papi;;
339;Catalano F.;Stato e società nei secoli, vol. III: L'età contemporanea (1815-1915);;
340;Bracher K.;La dittatura tedesca;;
341;Schnabel F.;Storia religiosa della Germania nell'800;;
342;Rodolico N.;Saggi di storia medievale e moderna;;
343;Goldschmidt B.;Le rivalità atomiche;;
344;Passerini A.;Questioni di storia antica;;
345;Candeloro G.;Storia d'Italia moderna, vol. III: La rivoluzione nazionale 1849;;
346;Candeloro G.;Storia d'Italia moderna, vol. VI: Lo sviluppo del capitalismo e del movimento operaio;;
347;Candeloro G.;Storia d'Italia moderna, voi. VII: La crisi di secolo e l'età giolittiana 1914;;
348;Volpe G .;L'Italia moderna, vol. I;;
349;Volpe G .;L'Italia moderna, vol. Il;;
350;Volpe G .;L'Italia moderna, vol. IlI;;
351;Toland J.;Gli ultimi 100 giorni;;
352;Gramsci A.;Lettere dal carcere;;
353;Catalano F.;Storia del comitato di liberazione nazionale dell'Alta Italia;;
354;Ghirelli A. ;Storia di Napoli;;
355;Rosselli C.;Socialismo liberale;;
356;AA.VV.;Russia;;
357;Therborn G.;Scienza, classi e società: uno studio sui classici della sociologia e sul pensiero di Marx;;
358;Pasqualini-Saccenti;Due Risorgimenti (1796-1947);;
359;Jedin H.;Il concilio di Trento II;;
360;Lodolini A.;Le Repubbliche del mare;;
361;Faldella E.;Due guerre mondiali;;
362;De Vergottini G.;Lineamenti storici della costituzione  politica dell’Istria durante il Medioevo;;
363;Caruso S.;Burocrazia e capitale in Italia;;
364;Lesourd-Gerard;Storia economica dell’800 e ‘900;;
365;Rossini G. (a cura di);Modernismo, fascismo, comunismo;;
366;Roncaglia;L'economia del petrolio;;
367;Pasquino G.;Militari e potere in America Latina;;
368;Sorensen T.;Come si decide alla Casa Bianca;;
369;Woolf S.;Il fascismo in Europa;;
370;Woolf S.;Il fascismo in Europa;;
371;Woolf S.;Il fascismo in Europa;;
372;Boffito C.;Corso elementare di economia politica;;
373;Verger J.;Le Università del Medioevo;;
374;Reichlt H.;La struttura logica del capital in Marx;;
375;Provasi G.;Borghesia industriale e democrazia cristiana ;;
376;AA.VV.;La ricostruzione nella grande industria;;
377;Accornero A.;Gli anni 70 del Mezzogiorno;;
378;Valjavec F.;Storia dell'Illuminismo;;
379;Tannenbaum  E.;L'esperienza fascista in Italia;;
380;Tannenbaum  E.;L'esperienza fascista in Italia;;
381;Marx- Engels;La concezione materialistica della storia;;
382;Marx K.;Salario, prezzo e profitto;;
383;Lichtheim G.;Le origini del socialismo;;
384;Canosa- Federico;La magistratura in Italia dal 1945 ad oggi;;
385;Biondi D.;La fabbrica del duce;;
386;Biondi D.;La fabbrica del duce;;
387;Orso G.;La rivoluzione meridionale;;
388;B a g I i o n i G .;L'ideologia della borghesia industriale nell’ Italia iberale;;
389;Galante Garrone;A. Filippo Buonarroti e i rivoluzionari dell'800;;
390;Chabod F.;L'Italia contemporanea ( 1 9 1 8-1 948);;
391;J e m o I o A.C.;Chiesa e stato in Italia negli ultimi cent'anni;;
392;Pepe G.;Il medioevo barbarico in Italia;;
393;Gordon Childe V.;Il progresso nel mondo antico;;
394;C o llotti E .;La Germania nazista;;
395;Giordani I.;La città murata;;
396;Leslie (a cura);Uomo e «mito nelle società primitive;;
397;AA.VV.;I fasci siciliani: Nuovi contributi a una ricostruzione, vol. I;;
398;AA.VV.;I fasci siciliani: La crisi italiana di fine secolo, vol. II;;
399;AA.VV.;Il nazionalismo in Italia e in Germania fino alla  prima guerra mondiale;;
400;Che Guevara E. ;Scritti, discorsi e diari di guerriglia;;
401;Selva G.;Brandt e l'Ostpolitik;;
402;C e c h J .;"Praga 1968 - Le idee del ""nuovo corso""";;
403;B a r i é 0 .;Problemi storici della civiltà europea;;
404;Vannucci A.;II martiri della libertà italiana;;
405;Verri P.;Osservazioni sulla tortura;;
406;C u s i n F .;Antistoria d'Italia;;
407;Tagliamonte F.;Un'occasione per l'Europa;;
408;Homo L.;Le istituzioni politiche romane;;
409;Scoppola (a cura di);Dal neoguelfismo alla democrazia cristiana;;
410;Monicelli M.;L'ultrasinistra in Italia;;
411;Briamonte N.;La vita e il pensiero di E. Curiel;;
412;Nietzsche F.;Il caso Wagner;;
413;Meinecke F.;Le origini dello storicismo;;
414;Hei ler F .;Storia delle religioni, voi. I;;
415;Hei ler F .;Storia delle religioni, voi. Il;;
416;Kierlegaard S.;Esercizio del cristianesimo;;
417;Rossi P .;Storia d'Italia, voi. I;;
418;Rossi P .;Storia d'Italia, voi. Il;;
419;Rossi P .;Storia d'Italia, voi. Ili;;
420;Ricciotti G.;Storia d'Israele, voi. I;;
421;Ricciotti G.;Storia d'Israele, voi. Il;;
422;Michel H .;La guerra dell'ombra;;
423;Boccolari G.;La repubblica cisalpina;;
424;Farinelli I.;Vita civile in Lombardia alla fine del '700;;
425;Barlozzini G.;Vita civile a Napoli alla fine del '700;;
426;Farinelli I.;Vita civile in Emilia tra il '700 e l'800;;
427;Piccioni A.;La repubblica romana del 1 798-99;;
428;Migliori F .;Testimonianze di vita romana dell'800;;
429;Pino A.;La repubblica partenopea;;
430;Ciuffoletti Z.;Il regno italico;;
431;Zampone G.;La restaurazione in Italia;;
432;De Vivo M.;I moti di Napoli e di Palermo del 1820-1821;;
433;Ricuperati G.;I moti piemontesi del 1821;;
434;Faggioni P.E.;I moti carbonari del 1831;;
435;Francovich C.;La Lombardia del 1848;;
436;Migliori F.;Roma nel  1848-1849;;
437;Ottino C.;Venezia nel  1849- 1918;;
438;Cerrito G.;Le origini del movimento operaio in Italia;;
439;Cerrito G.;Le origini del movimento operaio in Italia ;;
440;Bertolissi S.;La politica interna di Cavour;;
441;Fabbri F.;L'età giolittiana;;
442;Tartaglini G. e G.  ;Da Aspromonte a Porta Pia;;
443;Ronconi E.;L'impresa dei Mille;;
444;Ronconi E.;L'impresa dei Mille;;
445;Piccioni A.;La guerra del 1859;;
446;Piccioni A.;Il brigantaggio;;
447;Piccioni A.;Il brigantaggio;;
448;Bertolissi S.;La guerra del 1866;;
449;D'Agostino G.;L'Italia in Africa:  1869-1896;;
450;Valentini G.;La sinistra al governo ( 1876-1887);;
451;Fabbri F.;I moti del  1898;;
452;Ganci M.;La guerra di Libia (1911-1912) ;;
453;Ronconi E.;1914-1915: intervento o neutralità?;;
454;Ronconi E.;Il 1918: da Caporetto a Trento e Trieste;;
455;Di Donato R.;Da Vittorio Veneto alla marcia su Roma ;;
456;Antonicelli F.;Il fascismo al potere ( 1 922-1926);;
457;Francovich - V e r n i;La resistenza a Firenze;;
458;Striano E.;Le quattro giornate di Napoli;;
459;Piccioni S.;Roma 1944: le Fosse Ardeatine;;
460;F r a n c o v i c h - d i Benedetto;I giorni della libertà: aprile del '45;;
461;Piccioni S.;1 946: monarchia o repubblica?;;
462;Charlesworth M.  ;Rivoluzione in prospettiva;;
463;Visser W.;La cultura del nostro occidente;;
464;A n d r e u c c i - D e tt i  ;II movimento operaio italiano;;
465;Einaudi L.;Lo scrittoio del presidente;;
466;Mayer A.;Il leninismo;;
467;Burdeau G.;Il regime parlamentare nelle costituzioni europee del dopoguerra;;
468;Galli G.;Il difficile governo;;
469;Joll J.;Cento anni d'Europa 1870-1970;;
470;Taylor A.;Storia dell'Inghilterra contemporanea;;
471;Gallo Max;Storia della Spagna franchista;;
472;Carocci G.;La politica estera dell'Italia fascista  (1925- 1928) ;;
473;Reiman M.;La rivoluzione russa dal 23 febb. al 25 ott.;;
474;Reiman M.;La rivoluzione russa dal 23 febb. al 25 ott.;;
475;Joll J.;Cento anni d'Europa 1870-1970;;
476;Castronovo- Tranfaglia;La stampa italiana nell’età fascista;;
477;Castronovo- Tranfaglia;La stampa italiana nell’età liberale;;
478;Castronovo- Tranfaglia;La stampa italiana nel Risorgimento;;
479;Gramsci A.;Quaderni dal carcere;;
480;Gramsci A.;Quaderni dal carcere;;
481;Gramsci A.;Quaderni dal carcere;;
482;Gramsci A.;Quaderni dal carcere;;
483;Gramsci A.;Lettere dal carcere;;
484;Gramsci A.;Socialismo e fascismo;;
485;Gramsci A.;Sotto la Mole;;
486;Gramsci A.;L’ordine nuovo;;
487;AA.VV.;Gramsci e la cultura contemporanea, vol.I;;
488;AA.VV.;Gramsci e la cultura contemporanea, vol.II;;
489;Buci- Glucksmann;Gramsci e lo stato;;
490;Tamburrano G.;A.    Gramsci;;
491;Macicchi A.;Per  Gramsci;;
492;Spriano P.;Gramsci e Gobetti;;
493;Salvadori M.;Gramsci e il problema storico della democrazia;;
494;Dobb M.;Economia politica e capitalismo;;
495;AA.VV.;La teoria dello sviluppo capitalistico;;
496;Galbraith J.;La società opulenta;;
497;Galbraith J.;La società opulenta;;
498;Villari R.;Storia medievale;;
499;Magistrati M.;Il prologo del dramma;;
500;Araldi V.;Camicie nere a Montecitorio;;
501;Procacci G.;Storia degli italiani vol.I;;
502;Procacci G.;Storia degli italiani vol.II;;
503;Procacci G.;Storia degli italiani vol.I;;
504;Procacci G.;Storia degli italiani vol.II;;
505;Williams W.;Storia degli Stati Uniti, vol. I;;
506;Williams W.;Storia degli Stati Uniti, vol. II;;
507;Williams W.;Storia degli Stati Uniti, vol. I;;
508;Williams W.;Storia degli Stati Uniti, vol. II;;
509;De Rosa G.;Il movimento cattolico in Italia;;
510;De Rosa G.;Il partito popolare in Italia;;
511;Baldry H.;I Greci a Teatro;;
512;Moore G.F.;L’islamismo;;
513;Moore G.F.;Il Cristianesimo;;
514;Villani P.;Mezzogiorno tra riforme e rivoluzione;;
515;Villani P.;Mezzogiorno tra riforme e rivoluzione;;
516;Manacorda G.;Il sociallismo nella storia d'Italia, vol. I;;
