110;AA.VV.;Lett. Ital.: I contemporanei, vol.III;;
111;AA.VV.;Lett. Ital.: Le correnti, vol.I;;
112;AA.VV.;Lett. Ital.: Le correnti, vol.II;;
113;AA.VV.;Lett. Ital.: I maggiori, vol.I;;
114;AA.VV.;Lett. Ital. : I maggiori, vol.II;;
115;AA.VV.;Lett. I ta I.: I minori, vol.I;;
116;AA.VV.;Lett. Ital. : I minori, vol.II;;
117;AA.VV.;Lett. Ital. : I minori, vol.III;;
118;AA.VV.;Lett. Ital. : I minori, vol.IV;;
119;Flora F.;Storia della letteratura italiana,;;
120;Flora F.;Storia della letteratura italiana,;;
121;Flora F.;Storia della letteratura italiana,;;
122;Flora F.;Storia della letteratura italiana,;;
123;Flora F.;Storia della letteratura italiana,;;
124;Guglielmino S;Guida al;;
125;Croce B;La letteratura della nuova Italia,;;
126;Croce B.;La letteratura della nuova Italia,;;
127;Croce B.;La letteratura della nuova Italia,;;
128;Croce B.;La letteratura della nuova Italia,;;
129;Croce B;La letteratura della nuova Italia,;;
130;Croce B;La letteratura della nuova Italia,;;
131;Croce B.;Aneddotidi varia letteratura, vol.I;;
132;Croce B;Aneddotidi varia letteratura, vol.II;;
133;Croce B;Aneddotidi varia letteratura, vol.III;;
134;Croce B.;Aneddotidi varia letteratura, vol.IV;;
135;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
136;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
137;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
138;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
139;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
140;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
141;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
142;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
143;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
144;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
145;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
146;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
147;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
148;AA.VV. (Binni dirett.);Rassegna della letteratura italiana;;
149;WellekR. ;Storia della critica moderna, vol.I;;
150;WellekR.;Storia della critica moderna, vol.I;;
151;WellekR.;Storia della critica moderna, vol.IV;;
152;Wellek- Worren ;Teoriadella letteratura;;
153;AA.VV.;Encicl. Monogr. A-Z;;
154;AA.VV.;Encicl.Monogr. A-Z;;
155;AA.VV.;Encicl.Monogr A-Z;;
156;AA.VV.;Encicl.Monogr. A-Z;;
157;AA.VV.;Encicl.Monogr. A-Z;;
158;AA.VV.;Encicl.Monogr. A-Z;;
159;AA.VV.;Encicl.Monogr. A-Z;;
160;AA.VV.;Encicl.Monogr A-Z;;
161;AA.VV.;Encicl.Monogr. A-Z;;
162;Giudice G. ;Pirandello;;
163;Gigli L. ;De Amicis;;
164;Piccioni D. e L. ;Fogazzaro;;
165;Croce E. e A. ;De Sanctis;;
166;AA.VV.;Dizionario Storie letterarie di tutti I tempi e paesi;;
167;AA.VV.;Dizionario Storie letterarie di tutti I tempi e paesi;;
168;AA.VV.;Dizionario Diz.lett. delle opere: Autori, vol.I;;
169;AA.VV.;Dizionario Diz. lett. delle opere: Autori, vol.II;;
170;AA.VV.;Dizionario Diz lett. delle opere: Autori, vol.III;;
171;AA.VV.;Dizionario Diz lett. delle opere: Autori, vol.I;;
172;AA.VV.;Dizionario Diz lett. delle opere: Autori, vol.II;;
173;AA.VV.;Dizionario Diz. lett. delle opere: Autori, vol.III;;
174;AA.VV.;Dizionario Diz. lett. delle opere: Autori, vol.IV;;
175;AA.VV.;Dizionario Diz. lett. delle opere: Autori, vol.V;;
176;AA.VV.;Dizionario Diz. lett. delle opere: Autori, vol.VI;;
177;AA.VV.;Dizionario Diz lett. delle opere: Autori, vol.VII;;
178;AA.VV.;Dizionario Diz. lett. delle opere:Personaggi, vol.VIII;;
179;AA.VV.;Dizionario Diz. lett. delle opere:Indici, vol.IX;;
180;AA.VV.;Dizionario Diz. lett. delle opere:Appendice, vol.I;;
181;AA.VV.;Dizionario Diz. lett. delle opere: Appendice, vol.II;;
182;Pullini G.;Aldo Palazzeschi;;
183;De Rienzo G.;Alfredo Panzini;;
184;Briosi S.;Renato Serra;;
185;Cerruti M.;Carlo Michelstaedter;;
186;Galimberti U. ;Dino Campana;;
187;Mutterle A. M.;Scipio Slataper;;
188;Mutterle A. M.;Scipio Slataper;;
189;Barilli R. ;La barrier del naturalismo;;
190;Barilli R. ;La barrier del naturalismo;;
191;Maier B. ;La personalità e l’opera di Italo Svevo;;
192;Barberi- Squarotti ;Poesia e narrativa del secondo ‘900;;
193;Puppo M. ;Il metodo e la critica di Benedetto Croce;;
194;Ulivi F.;Federigo Tozzi;;
195;Curi F.;Corrado Govoni;;
196;Longobardi F.;Vasco Pratolini;;
197;;;;
198;Portinari F. ;Umberto Saba;;
199;Sanguinetti E. ;Alberto Moravia;;
200;Guglielminetti M.;Clemente Rebora;;
201;Mondo L.;Cesare Pavese;;
202;Costanzo M.;Giovanni Boine;;
203;Balduino A. ;Corrado Alvaro;;
204;Ferretti G.C.;La letteratura del rifiuto;;
205;Scaramucci I. ;Romanzi del nostro tempo (filosofia di crisi nel romanzo del dopoguerra);;
206;Fassò L. ;Saggi e ricerche di storia letteraria;;
207;Margiotta G. ;Le origini italiane de “La querelle des anciens et des modernes”;;
208;Momigliano (a cura);Notizie introduttive e sussidi bibliografici;;
209;Momigliano (a cura);Letterature comparate;;
210;Wimsatt-Brooks;Breve storia dell’idea di letteratura in occidente;;
211;Curi F.;Metodo, storia, struttura;;
212;Anceschi L.;Le poetiche del ‘900 in Italia;;
213;Grassi E.;Arte come antiarte;;
214;De Robertis D.;Carta d’identità;;
215;Scrivano;Il decadentismo e la critica;;
216;Damiani R.;La miccia verde;;
217;Damiani R.;La miccia verde;;
218;Damiani R.;La miccia verde;;
219;Ist. Viv. D’Annunzio;G. D’Annunzio;;
220;Cecchi E.;Letteratura italiana del 900, vol.I;;
221;Cecchi E.;Letteratura italiana del 900, vol.II;;
222;Compagnino G. ;Gli illuministi italiani;;
223;Compagnino G. ;Gli illuministi italiani;;
224;Compagnino G. ;Gli illuministi italiani;;
225;Compagnino G. ;Gli illuministi italiani;;
226;Di Benedetto A. ;Nievo e la letteratura campagnola;;
227;Di Benedetto A. ;Nievo e la letteratura campagnola;;
228;Di Benedetto A. ;Nievo e la letteratura campagnola;;
229;Di Benedetto A. ;Nievo e la letteratura campagnola;;
230;Marinari-Pirodda;La cultura meridionale e il Risorgimento;;
231;Marinari-Pirodda;La cultura meridionale e il Risorgimento;;
232;Marinari-Pirodda;La cultura meridionale e il Risorgimento;;
233;Marinari-Pirodda;La cultura meridionale e il Risorgimento;;
234;Asor Rosa A. ;Galilei e la nuova scienza;;
235;Muscetta C. ;F. De Sanctis;;
236;Muscetta C. ;F. De Sanctis;;
237;Muscetta C. ;F. De Sanctis;;
238;Muscetta C. ;F. De Sanctis;;
239;Muscetta C.;Boccaccio;;
240;Tartaro A.;Forme poetiche del ‘300;;
241;Tartaro A.;Forme poetiche del ‘300;;
242;Amaturo R. ;Petrarca;;
243;Amaturo R. ;Petrarca;;
244;Borsellino N. ;Gli anticlassicisti del ‘500;;
245;Quaglio A.;La poesia realistica e la prosa del ‘200;;
246;Quaglio A.;La poesia realistica e la prosa del ‘200;;
247;Mineo N.;Dante;;
248;Borsellino N.;Ludovico Ariosto;;
249;Tateo F.;I centri culturali dell’Umanesimo;;
250;Tartaro A.;La letteratura civile e religiosa del’300;;
251;Borsellino N.;Machiavelli;;
252;Tateo F.;L’Umanesimo meridionale;;
253;Tateo F.;Lorenzo de’  Medici e Angelo Poliziano;;
254;Tateo F.;Lorenzo de’  Medici e Angelo Poliziano;;
255;Pasquini-Quaglio;Lo Stilnovo e la poesia religiosa;;
256;Pasquini-Quaglio;Le origini e la scuola siciliana;;
257;Tateo F.;Alb erti, Leonardo e la crisi dell’Umanesimo;;
258;Nigro S.;Pulci e la cultura medicea;;
259;Nigro S.;Pulci e la cultura medicea;;
260;Tartaro A.;Il primo ‘400 toscano;;
261;Frigessi D. ;La cultura italiana del ‘900 attraverso le riviste;;
262;Romanò A.;La cultura italiana attraverso le riviste, vol.III;;
263;Nulli S. ;Erasmo e il Rinascimento;;
264;Levi E. ;Il comico di carattere da Teofrasto a Pirandello;;
265;Dazzi M.;Goldoni e la sua poetica sociale;;
266;Passerin d’Entreves A. ;Dante politico e altri saggi;;
267;Ciampini R.;G.P. Viesseux;;
268;Debenedetti G.;Il romanzo del ‘900;;
269;De Saussure F.;Corso di linguistic generale;;
270;Luti G. ;Sul filo della corrente;;
271;AA.VV.;La colonna infame ( a cura di Sciascia);;
272;Valjavec F. ;Storia dell’illuminismo;;
273;;;;
274;Pento B. ;Letture di poesia contemporanea;;
275;Pavese C.;Saggi letterari;;
276;Pavese C.;Saggi letterari;;
277;Doriani U.;Lorenzo il Magnifico;;
278;Orlando V.E.;Scritti e discorsi per la Dante;;
279;Paladino V.; L’opera di C. Alvaro;;
280;Devoto G.;Profilo di storia linguistica italiana;;
281;Quasimodo S.;Il poeta e il  politico e altri saggi;;
282;Battistini A.;Letteratura e scienza;;
283;Romanò A.;Silvio Pellico;;
284;Nobile Ventura A.;Lettura di poeti contemporanei;;
285;Plebe A.;L’estetica italiana dopo Croce;;
386;Cecchi E.;La poesia di G. Pascoli;;
287;Debenedetti G.;Poesia italiana del ‘900;;
288;Filosa C.;De Filippo;;
289;Gabrielli Rosi ( a cura);Cuore 1944- Antologia della europea ;;
290;Chiari-Marchetti;L’autore della “Nencia da Barberino”;;
291;Chiarini P.;L’espressionismo;;
292;Piromalli A.;Ideologia e arte in G. Gozzano;;
293;Croce E.;La patria napoletana;;
294;Bernari C.;Non gettate via la scala;;
295;;;;
296;Salinari C.;Miti e coscienza del decadentismo italiano;;
297;Givone S.;Hybris e melancholia;;
298;De Michelis E.;La vergine e il drago;;
299;Manacorda G.;Storia della letteratura italiana contemporanea;;
300;Luperini R.;L’orgoglio e la disperata rassegnazione;;
301;Chiti ( a cura di);Cultura e politica nelle riviste fiorentine;;
302;Asor Rosa A.;Scrittori e popolo;;
303;Sasso C.;Il sociale nelle novella di Capuana;;
304;Bontempelli M.;L’avventura novecentista;;
305;Ferretti  C. ;Il mercato delle lettere: industria cultural e lavoro critic in Italia dagli anni 50 ad oggi;;
306;Vallone (a cura);I crepuscolari;;
307;Cirese ( a cura);La poesia popolare;;
308;Coletti V.;Il linguaggio letterario;;
309;Giacalone G.;Leopardi;;
310;Marzot G.;Il Decadentismo italiano;;
311;Petrini E. ;Pascoli;;
312;Doglio F.;Teatro e Risorgimento;;
313;Pautasso S. ;Elio Vittorini;;
314;Giacalone G.;Pirandello;;
315;Pagnini M.;Critica della funzionalità;;
316;Tynjanov J. ;Formalismo e storia letteraria;;
317;Genette G.;Figure, vol.II;;
318;Binni W.;La protesta del Leopardi;;
319;Bertacchini R.;Il romanzo italiano dell’800;;
320;Viscardi A.;Le origini della tradizione letteraria italiana;;
321;Fiocco A.;Correnti spiritualistiche nel teatro moderno;;
322;Marzot G.;L’Italia letteraria durante la controriforma;;
323;Antonucci G.;Lo spettacolo futurista in Italia;;
324;Salinari C.;Profolo storico della letteratura italiana vol.III;;
325;Auerbach E.;Mimesis, vol.I ;;
326;Auerbach E.;Mimesis, vol.II;;
327;Fiorentino L.;Storia della letteratura italiana;;
328;Petronio (a cura di);Goldoni;;
329;Maier (a cura di);Il Neoclassicismo;;
330;Friedrich H.;Epoche della lirica italiana. Dalle origini al ‘400;;
331;De Robertis G.;Saggi sul Leopardi;;
332;Devoto-Giacomelli;I dialetti delle regioni d’Italia;;
333;Devoto- Giacomelli;I dialetti delle regioni d’Italia;;
334;Devoto-Giacomelli;I dialetti delle regioni d’Italia;;
335;Russo L.;Machiavelli;;
336;Garin E.;L’Umanesimo italiano;;
337;Petronio G.;Parini e l’Illuminismo lombardo;;
338;Russo L.;G. Verga;;
339;Garin E.;L’Umanesimo italiano;;
340;Leroy M.;Profilo storico della linguistica moderna;;
341;Binni W.;Preromanticismo italiano;;
342;Gallas R.; Teorie marxiste della letteratura;;
343;Scaramucci I.;     Introduzione a Verga;;
344;Fubini M.;U. Foscolo;;
345;Sozzi G.;D’Annunzio;;
346;Biral B.;La  posizione storica di Leopardi;;
347;Verdone M.;Prosa e critica futurista;;
348;Caretti L.;Manzoni, ideologia e stile;;
349;Binni W.;Poetica, critica e storia letteraria;;
350;Praz M.;La carne, la morte e il diavolo;;
351;Russo L.;Personaggi dei “Promessi sposi”;;
352;Russo L.;Personaggi dei “Promessi sposi”;;
353;Momigliano M.;A.    Manzoni;;
354;Toffanin G.;Lezioni sul Manzoni;;
355;Porta A.;La letteratura comparata nella storia e nella critica;;
356;De Sanctis F.;Manzoni;;
357;Migliorini B.;Saggi sulla lingua del ‘900;;
358;Poliziano A.;Saggio critico sul Petrarca;;
359;Poliziano A.;Poesie italiane;;
360;Caretti L.;Ariosto e Tasso;;
361;Michelangelo;Rime;;
362;Della Casa G.;Galateo;;
363;Cavalcanti G.;Rime;;
364;Leonardo da Vinci;Scritti letterari;;
365;Gozzano G.;Poesie;;
366;Debenedetti G.;Verga e il Naturalismo;;
367;Lukacs G.;Saggi sul realismo;;
368;Dionisotti C.;Geografia e storia della letteratura italiana;;
369;Beccaria G.;Letteratura e dialetto;;
370;Tessari R.;Letteratura e industria;;
371;Rosiello L.;Letteratura e strutturalismo;;
372;Bodei R.;Letteratura e psicanalisi;;
373;Nanni L.;Leggere Svevo;;
374;Volpini V.;Prosa e narrativa dei contemporanei;;
375;Gioanola E.;Il Decadentismo;;
376;Pullega P.;Scrittori e idee in Italia: l’800;;
377;Pullega P.;Scrittori e idee in Italia: dal Barocco all’Illuminismo;;
378;Pullega P.;Scrittori e idee in Italia:dall’Umanesimo al Manierismo;;
379;Pullega P.;Scrittori e idee in Italia:dale origini al ‘300;;
380;Borghello G.;Letteratura e marxismo;;
381;Scarsi G.;Scapigliatura e 900( poesia, pittura, musica);;
382;Petronio G.;Antologia della critica letteraria, vol.I;;
383;Petronio G.;Antologia della critica letteraria, vol.II;;
384;Petronio G.;Antologia della critica letteraria, vol.III;;
385;;;;
386;Migliorini B.;Storia della lingua italiana;;
387;Migliorini B.;Storia della lingua italiana;;
388;Migliorini B.;La lingua italiana d’oggi;;
389;Petronio G.;Profilo d’una età: l’Illuminismo;;
390;Contini G.;Una lunga fedeltà;;
391;Contini G.;Una lunga fedeltà;;
392;Puppo M.;Benedetto Croce e la critica letteraria;;
393;Farinelli G.;Il romanzo tra le due guerre;;
394;Musumarra C.;Verga e la sua eredità novecentesca;;
395;Valli D.;Storia degli ermetici;;
396;Annoni C.;Il Decadentismo;;
397;Langella G.;La rivista di metà ‘900;;
398;Prandi ( a cura di);Interpretazioni  del Rinascimento;;
399;Marabini C.;La chiave e il cerchio;;
400;Toffanin G.;L’uomo antico nel pensiero del Rinascimento;;
401;Toffanin G.;Perché l’Umanesimo comincia con Dante;;
402;Croce B.;Storia della letteratura italiana, vol.I;;
403;Croce B.;Storia della letteratura italiana, vol.II;;
404;Croce B.;Storia della letteratura italiana, vol.III;;
405;Flora F.;Storia della letteratura, vol. I;;
406;Flora F.;Storia della letteratura, vol.III;;
407;Flora F.;Saggi di poetica moderna;;
408;Fubini M.;Lettura dell’Ortis;;
409;Frattarolo R.;Introduzione bibliografica alla letteratura italiana;;
410;Getto G.;Letture dantesche;;
411;Biasini O.;Pagine di critica dantesca;;
412;Russo-Schiavina;Antologia della critica dantesca;;
413;Vossler;La divina commedia: genesi religiosa e filosofica;;
414;Vossler;La divina commedia: genesi etico- politica;;
415;Vossler;La divina commedia: genesi  letteraria;;
416;Vossler;La divina commedia: la poesia;;
417;Cosmo U.;Guida a Dante;;
418;Cosmo U.;L’ultima ascesa;;
419;Vettori ( a cura di );Letture dell’”Inferno”;;
420;Vettori ( a cura di );Letture del “Purgatorio”;;
421;Vettori ( a cura di );Letture del “Paradiso”;;
422;Vettori ( a cura di );Maestro Dante;;
423;Vettori ( a cura di );Maestro Dante;;
424;Gioanola E.;Cesare Pavese-La poetica dell’essere;;
425;Gilbert F.;Machiavelli e Guicciardini;;
426;Ferretti G.C.;La letteratura del rifiuto e altri scritti;;
427;Getto G.;Nel mondo della “Gerusalemme”;;
428;Getto G.;Letteratura e critica nel tempo;;
429;Getto G.;Carducci e Pascoli;;
430;Getto G.;Saggi leopardiani;;
431;Valgimigli M.;Carducci allegro;;
432;Binni W.;Carducci e altri saggi;;
433;Binni W.;Carducci e altri saggi;;
434;Guidorizzi E.;La narrative italiana e il cinema;;
435;Guardini R.;Linguaggio, poesia, interpretazione ;;
436;Manacorda G.;Storia della letteratura italiana contemporanea (1940-1965);;
437;Grana G.;Profili e letture di contemporanei;;
438;Marin B.;Umanità di Scipio Slataper;;
439;Marin B.;Umanità di Scipio Slataper;;
440;Montale E.;Auto da fè;;
441;Montale E.;Auto da fè;;
442;Mazzucchetti L.;Cronache e saggi;;
443;;;;
444;Viti G.;Verga verista;;
445;Varese C.;Occasioni e valori della letteratura contemporanea;;
446;Varese C.;Occasioni e valori della letteratura contemporanea;;
447;AA.VV.;E. Montale e la problematica del nostro tempo;;
448;AA.VV.;Vittorio Locchi poeta italico;;
449;AA.VV.;Italo Svevo-L’inquietudine del nostro tempo- (Atti del seminario);;
450;Bodei R.;Letteratura e psicanalisi;;
451;Colombo A.;Letteratura e potere;;
452;Rosiello L.;Letteratura e strutturalismo;;
453;Barlozzini ( a cura di );Le origini del Romanticismo;;
454;De Castris A.;Storia di Pirandello;;
455;Monti S.;Pirandello;;
456;Goffis C.;Leopardi;;
457;Luti G.;Cronache letterarie fra le due guerre (1920-1940);;
458;Jonard e altri;Il caso Leopardi;;
459;Costa G.;La leggenda dei secoli d’oro nella letteratura italiana;;
460;Garin E.;La cultura italiana tra 800 e 900;;
461;Garin E.;La cultura italiana tra 800 e 900;;
462;Madrignani G.;Capuana e il naturalismo;;
463;Cadioli A.;L’industria del romanzo;;
464;De Angelis E.;Qualcosa su Manzoni;;
465;Jacomuzzi A.;Una poetica strumentale: G. D’Annunzio;;
466;Jacomuzzi A.;Una poetica strumentale: G. D’Annunzio;;
467;Avalle D’Arco S.;Tre saggi su Montale;;
468;Avalle D’Arco S.;Tre saggi su Montale;;
469;Guglielmi G.;Letteratura come sistema e come funzione;;
470;Cassata M.L.;C. Alvaro;;
471;Zanobini F.;E. Vittorini;;
472;Muzzioli F.;Come leggere  “Ragazzi di vita” di Pasolini;;
473;Muzzioli F.;Come leggere “Ragazzi di vita” di Pasolini;;
474;Bolla E.;Come leggere “Quel pasticciaccio brutto di via Merulana” di Gadda;;
475;Finzi G.;Come leggere “La luna e i falò” di Pavese;;
476;Galateria M.;Come leggere “Gli indifferent” di Moravia;;
477;Razetti M.;Come leggere “Metello” di Pratolini;;
478;Razetti M.;Come leggere “Metello” di Pratolini;;
479;Toscani C.;Come leggere “Conversazione in Sicilia” di Vittorini;;
480;AA.VV.;Dizionario critico della letteratura italiana, vol. I;;
481;AA.VV.;Dizionario critico della letteratura italiana, vol. II;;
482;AA.VV.;Dizionario critico della letteratura italiana, vol. III;;
483;Frattini A.;Il neoclassicismo e Ugo Foscolo;;
484;Ceserani R. (a cura di);101 capolavori classici;;
485;AA.VV.;La cultura del ‘900 vol.I;;
486;AA.VV.;La cultura del ‘900 vol.III;;
487;Fubini M.;Lettura della poesia foscoliana;;
488;Sansone  (a cura di );La poesia dell'antica Provenza, vol. I;;
489;Sansone  (a cura di );La poesia dell'antica Provenza, vol. II;;
490;Lanza;Porta e Belli;;
491;Mineo;Cultura e letteratura dell'800 e l'età napoleonica;;
492;D’Amico S.;Storia del teatro, vol.I;;
493;D’Amico S.;Storia del teatro, vol.II;;
494;Orelli;Accertamenti montaliani;;
495;John L.;Dante templare;;
496;Larner;L'Italia nell'età di Dante, Petrarca e Boccaccio;;
497;AA.VV.;Storia, antropologia e scienza del linguaggio;;
498;AA.VV.;Luigi Russo tra i  contemporanei;;
499;Auerbach E.;Studi su Dante;;
500;Saccone E.;Fenoglio : I testi e l’opera;;
501;Foschi-Garbuglia;Omaggio a Leopardi, vol.I;;
502;Foschi-Garbuglia;Omaggio a Leopardi, vol.II;;
503;Renzi L.;Come leggere la poesia;;
504;Mattioni S.;Storia di Umberto Saba;;
505;Rohlfs G.;Studi e ricerche su lingua e dialetti d'Italia;;
506;De  Benedictis;La piega near (femminilità in Gadda);;
507;Guerri;Scritti danteschi e d’altra letteratura antica;;
508;King;Umanesimo e patriziato a Venezia nel ‘400. La cultura umanistica al servizio della Repubblica;;
509;King;Umanesimo e patriziato a Venezia nel ‘400. Il circolo umanistico veneziano: profili;;
510;AA.VV.;Invito alla letteratura: quaderni e riviste d’Italia;;
511;Beccaria G. ;Le forme della lontananza (poesia del 900);;
512;Raimondi;Ermeneutica e commento;;
513;Pazzaglia;Manuale di metrica italiana;;
514;Padoan;Introduzione a Dante;;
515;Branca;Boccaccio medievale  e nuovi studi sul Decameron;;
516;Grosser H.;Narrativa, Antologia, Manuale;;
517;Scholes-Kellog;La natura della narrativa;;
518;Petronio G.;Racconto del ‘900 letterario in Italia 1890-1940;;
519;Angelini;Il punto su Pirandello;;
520;Givone;La questione romantica;;
521;Senardi;D’Annunzio;;
522;Guagnini E.;Saba;;
523;Giovannoli;Saggi su “Il nome della rosa”;;
524;Stacchini-Luperini;Letteratura e cultura dell’età presente;;
525;Luperini- Melfi;Neorealismo, neodecadentismo, avanguardie;;
526;Tedeschi G.;Lingua, grammatica, stile;;
527;Petronio G.;Racconto del 900 letterario in Italia 1940-1990;;
528;Dagna Campagnoli;Un mito letterario: Ulisse;;
529;Curtius E.R.;Letteratura europea e Medio Evo latino;;
530;AA.VV.;Scrittori triestini del ‘900;;
531;Friederich H.;La struttura della lirica moderna (Una fondamentale guida critica alla letteratura  ed alla poesia moderna);;
532;Luzi M.;Discorso naturale-La poesia oggi. La poesia nella sua propria storia e in quella del mondo.;;
533;AA.VV.;UNa dolcezza inquieta. L’universo poetico di Eugenio Montale;;
534;Jeuland-Meynaud;Lettura antropologica della narrative di F. Tozzi;;
535;Perosa S.;L’isola, la donna, il ritratto;;
