43;Abbagnano N.;Storia della filosofia, vol. III;;
44;Jones E.;Vita e opera di Freud, vol. I;;
45;Jones E.;Vita e opera di Freud, vol. I;;
46;Jones E.;Vita e opera di Freud, vol. I;;
47;Cornu A.;Marx e Engels dal liberalismo al comunismo;;
48;Sartre J.P.;L’essere e il nulla;;
49;Sartre J.P.;L’essere e il nulla;;
50;Rousseau J.J.;Le confessioni;;
51;Dilthey W.;Critica della ragion storica;;
52;Cassirer E.;Storia della filosofia moderna, vol.I;;
53;Cassirer E.;Storia della filosofia moderna, vol.II;;
54;Cassirer E.;Storia della filosofia moderna, vol.III;;
55;Cassirer E.;Storia della filosofia moderna, vol.IV;;
56;Cassirer E.;Storia della filosofia moderna, vol.I;;
57;Cassirer E.;Storia della filosofia moderna, vol.II;;
58;Cassirer E.;Storia della filosofia moderna, vol.III;;
59;Cassirer E.;Storia della filosofia moderna, vol.IV;;
60;Jaspers K.;La mia filosofia;;
61;Kojeve A. ;La dialettica e l’idea della morte di Hegel;;
62;Loewith K.;Da Hegel a Nietzsche;;
63;Weinberg J.;Introduzione al positivismo logico ;;
64;Husserl E.;Idee per una fenomenologia pura e per una filosofia fenomenologica;;
65;Robin L.;Storia del pensiero greco;;
66;Viano C.A. ;J. Locke dal razionalismo all’illuminismo;;
67;Viano C.A.;J. Locke dal razionalismo all’illuminismo;;
68;Wittgenstein L.;Ricerche filosofiche;;
69;Sciacca M.F.;Filosofia e metafisica, vol. I;;
70;Sciacca M.F.;Filosofia e metafisica, vol. II;;
71;Herzen A.;L’avvenire dello spirito;;
72;Herzen A.;Passato e pensieri;;
;;;;
73;Farrington B.;F.Bacone filosofo dell'età industriale;;
74;Geymonat L.;Saggi di filosofia neorazionaIisti- ca;;
75;Adorno T.;Minima moralia;;
76;Brandi C.;Celso e della poesia;;
77;Auerbach E.;M i m e s i s;;
78;Husserl E.;La crisi delle scienze europee e la fenomenologia trascendentale;;
;;;;
79;Engels F.;Dialettica della natura;;
;;;;
80;Marx-Engels;L'ideologia tedesca;;
;;;;
81;Marx-Engels;L'ideologia tedesca;;
;;;;
82;Marx  C.;Per la critica dell'economia politica;;
83;Marx  C.;Miseria della filosofia;;
84;Lenin ;Materialismo ed empiriocriticismo;;
85;Kant I. ;Lo stato di diritto;;
86;Kant I.;Critica della ragion pura ;;
87;Kant I.;Critica del giudizio;;
;;;;
88;Kant I.;La critica della ragion pratica;;
89;Sciacca M.F.;Filosofi italiani contemporanei;;
90;Kierkegaard S.;La ripresa;;
91;Spirito U.;Nuovo umanesimo;;
92;Spirito U.;Nuovo umanesimo;;
93;Biaca G. ;Esame dei problem kantiani ;;
94;Erasmo da Rotterdam;Elogio della pazzia;;
95;Michelstaedter C.;La persuasione e la retorica;;
96;Pettazzoni;L'essere supremo nelle religioni primitive;;
97;Lenardi Parente;La filosofia dell'ellenismo;;
98;Pascal B.;Pensieri;;
99;Platone;Opere, vol. I;;
100;Platone;Opere, vol. II;;
101;Platone;T e e t e t o;;
102;Platone;Fedone;;
103;Platone;Eutifrone;;
104;Platone;Apologia di Socrate;;
105;AA.VV.;La sfida di Popper;;
106;Santucci (a cura di);Scienza e filosofia nella cultura positivistica;;
107;Mandel E.;Trattato di economia marxista;;
108;Epicuro;Opere;;
109;Claudel P.;Presenza e profezia;;
110;AA.VV.;Lee grands courants de la pensèe mondiale contemporaine, vol.I;;
111;AA.VV.;Lee grands courants de la pensèe mondiale contemporaine, vol.II;;
112;AA.VV.;Idem: les tendences principales, vol. I;;
113;AA.VV.;Idem: les tendences principales, vol. II;;
114;AA.VV.;Idem: panoramas nationaux, vol. I;;
115;AA.VV.;Idem: panoramas nationaux, vol. II;;
116;Feuerbach L.;Opere;;
117;Schelling F.;Sistema dell'idealismo trascendentale;;
118;Leibniz G.;Saggi filosofici e lettere;;
119;Bacone F.;Opere filosofiche, vol. I;;
120;Bacone F.;Opere filosofiche, vol. Il;;
121;Fichte J.G.;Sulla rivoluzione francese: sulla libertà di pensiero ;;
122;Croce B.;Filosofia della pratica;;
123;Croce B.;Teoria e storia della storiografia;;
124;Croce B.;Estetica;;
125;Croce B.;Logica;;
126;Croce B.;Discorsi di varia filosofia, vol I;;
127;Croce B.;Discorsi di varia filosofia, vol. II;;
128;Epitteto;La diatriba e i frammenti;;
129;Aristotele;Retorica;;
130;Groddeck G.;Il libro dell’ Es;;
131;Dewey J.;L'arte come esperienza;;
132;Vigorelli;Vita e operedi P Teilhard de Chardin - Il Gesuita proibito;;
133;Femiano S.;Lo spiritualismo di G. Campanella, voi. I;;
134;Femiano S.;Lo spiritualismo di G.Campanella, voi. Il;;
135;Vecchiotti I.;Schopenhauer;;
136;Vecchiotti I.;Schopenhauer;;
137;Vecchiotti I.;Schopenhauer;;
138;Vecchiotti I.;Schopenhauer;;
139;Pacchi A.;H o b b e s;;
140;B a u s o I a A .;Pascal;;
141;Laurenti R;Talete, Anassimandro, Anassimene;;
142;Pasquinelli A.;Carnap;;
143;G a r g a n i A;Wittgenstein;;
144;Casini P .;Rousseau;;
145;Lo Schiavo A.;Gentile;;
146;Beonio-Brocchieri;Abelardo;;
147;Adorno F;Socrate;;
148;Raggiunti R.;Husserl;;
149;Semerari G.;Schelling;;
150;Moravia S .;Sartre;;
151;Moravia S.;Sartre;;
152;Moravia S .;Sartre;;
153;Carotenuto S.;Galileo Galilei;;
154;Kierkegaard S.;Il concetto dell'angoscia - La malattia mortale;;
155;Jaspers K.;La filosofia dell'esistenza;;
156;Jaspers K;La filosofia dell'esistenza;;
157;Landi A. (a cura);L'aldilà;;
158;Prosperi (a cura di);Il movimento ecumenico;;
159;Petracchi (a cura di);La ricerca scientifica;;
160;Mazzacua (a cura di);Alle origini della logicamatematica;;
161;Colaprete (a cura di);Estetica del cinema;;
162;Cotogni A.;Dal mito al pensiero razionale;;
163;Ciurleo S.;La teoria della relatività;;
164;Galli D.;Il pensiero religioso di Rousseau e altri saggi ;;
165;Sermonti G.;La mela di Adamo e la mela di Newton;;
166;Marx C.;Il capitale, vol.  I - 2;;
167;Marx C.;Il capitale, vol.  I - 3;;
168;Marx C.;Il capitale, vol.  Il - 1;;
169;Marx C.;Il  capitale,  vol.  II - 2;;
170;Marx C.;Il capitale, vol. III - 1;;
171;Marx C.;Il capitale , vol.  III - 2;;
172;Marx C.;Il capitale, vol.  III - 3;;
173;Gentile P.;Il cristianesimo dalle origini a Costantino;;
174;Rossi E;Il pensiero politico di J. Maritain;;
175;Meglio G .;Saggio di una filosofia delle scienze;;
176;Marcozzi S.J.;Il problema di Dio e le scienze;;
177;Rigobello A;Struttura e significato;;
178;G r e i m a s A .;La semantica strutturale - Ricerche di metodo;;
179;Descartes R.;Le passioni dell'anima e lettere sulla morale;;
180;Descartes R.;Regola per la guida dell'intelligenza - La ricerca della verità mediante il lume naturale - discorso;;
181;Volpini e altri;Libro e uomo;;
182;Volpini e altri;Libro e uomo;;
183;Marcuse L..;Sigmund Freud;;
184;Ricoeur P .;Finitudine e colpa;;
185;Sartre J. P.;L’immaginazione- Idee per una teoria delle emozioni;;
186;Sartre J . P .;Che cos’è la letteratura?;;
187;Sa itta G .;Il pensiero di V. Gioberti;;
188;Alfieri V. E.;Atomos idea- L’origine del concetto dell’ atomo nel pensiero greco;;
189;Hegel G .;Lezioni sulla filosofia della storia, vol. I;;
190;Hegel G;Lezioni sulla filosofia della storia, vol. II;;
191;Hegel G;Lezioni sulla filosofia della storia, vol. III;;
192;Hegel G .;Lezioni sulla filosofia della storia, vol. IV;;
193;Jaspers K;Metafisica;;
194;Geymonat L.;Galilei;;
195;Chevalier J.;H.Bergson;;
196;Fé F.;Sartre e il comunismo;;
197;Abbagnano N.;Introduzione alal'esistenzialismo;;
198;Infeld L..;Albert Einstein;;
199;Gentile M.;Temi e questioni per le esercitazioni di filosofia e pedagaogia;;
200;Ru s s e I B.;Storia della filosofia occidentale, vol. I;;
201;R u s s e I B.;Storia della filosofia occidentale, vol.II;;
202;Ru s s e I B.;Storia della filosofia occidentale, vol.III;;
203;F o u I q u i é P .;L'esistenzialismo;;
204;Nietzsche F.;La nascita della tragedia;;
205;Croce B.;La filosofia di Vico;;
206;Moravia-Zolla;I moralisti moderni;;
207;Rahner H .;Teologia e Kerygma;;
208;Moeller C.;Saggezza greca e paradosso cristiano;;
209;Guardini R.;La conversion di S. Agostino;;
210;Marlé R.;Bultmann e l’interpretazione del Nuovo Testamento;;
211;Geymonat L.;Filosofia e filosofia della scienza;;
212;Copi  I.;Introduzione alla logica;;
213;Pasquinelli (a cura di);I presocratici;;
214;Ormann Quine (von);Manuale di logica;;
215;Ferrari G .;Filosofia della rivoluzione;;
216;Bellone-Geymonat;Attualità del materialism dialettico;;
217;Rodelli G.;Teismo e ateismo;;
218;Moravia S.;Introduzione a Sartre;;
219;Bozzetti G.;Che cos'è la filosofia;;
220;Hegel G .;Enciclopedia delle scienze filosofiche;;
221;Locke G.;Saggio sull'intelletto umano;;
222;Aristotele;La politica;;
223;Harwey W.;Opere;;
224;Moeller C.;Letteratura e cristianesimo, vol.I;;
225;M o e ll e r C .;Letteratura moderna e cristianesimo, voi. Il;;
226;Coppolino S.;"La ""scuola"" crociana";;
227;D ezza P.;La filosofia del cristianesimo;;
228;Brezzi P.;Le dottrine politiche dell'età patristica;;
229;Guzzo A.;B . Spinoza;;
230;AA.VV.;I presocratici, vol. I;;
231;AA.VV.;I presocratici, vol. Il;;
232;Eraclito;Tutti i frammenti;;
233;Descartes R.;Antologia delle opere;;
234;Rousseau J.J.;Emilio;;
235;AA.VV.;L'insegnamento della filosofia;;
236;Sartre J . P .;Il filosofo e la politica;;
237;P i a n c i o I a C .;Filosofia e politica nel pensiero francese del dopoguerra;;
238;Rousseau J.J.;Il contratto sociale;;
239;Rousseau J.J.;Il contratto sociale;;
240;Urbessi G.;Ascetismo e monachesimo in San Benedetto;;
241;P ri n i P;L'esistenzialismo;;
242;Matteucci B.;Il giansenismo;;
243;Quadri S .;Dottrine politiche nei teologi del '500;;
244;A n d r i a n i M .;L'utopia;;
245;Bozzetti G .;Che cosa è la filosofia;;
246;Fetscher e altri;Il marxismo, vol. Il;;
247;Fetscher e altri;Il marxismo, vol. IlI;;
248;Weil S.;La Grecia e le intuizioni precristiane;;
249;Fetscher e altri;Il marxismo, vol. Il;;
250;Fetscher e altri;Il marxismo, vol. IlI;;
251;Avenarius;Critica dell'esperienza pura;;
252;Maritain J .;Alla ricerca di Dio;;
253;Pascal B.;Pensieri;;
254;G ra t ry A;La filosofia del credo;;
255;Platone;Fedro;;
256;Isnardi Parente M;Techne - momenti del pensiero greco da Platone  a Epicuro;;
257;Bruno G;Dialoghi italiani;;
258;Abbagnano N.;Per e contro l'uomo;;
259;Nietzsche F.;Aurora e frammenti postumi ( 1 879-1 881 );;
260;Hegel G .;Estetica;;
261;Lilli V.;La quinta stagione;;
262;Lilli V. ;La quinta stagione;;
263;Cartesio R.;Opere, vol. I;;
264;Cartesio R.;Opere, vol II;;
265;Basaglia (a cura di);Morire di classe;;
266;Bergson H.;Le due fonti della amorale e della religione;;
267;Di Mario L.;Antologia hegeliana;;
268;L e e u w G .;Fenomenologia della religione;;
269;Nietzsche F.;Così parlò Zaratustra;;
270;A u z i a s J . M;La chiave dello strutturalismo;;
271;C i a r l ett a N .;L'enigma moderno;;
272;M i e g g e G .;L'evangelo e il mito;;
273;Weil S.;L'ombra e la grazia;;
274;Warner R.;La libertà e la creazione letteraria e artistica;;
275;Bok B;Libertà della scienza;;
276;AA.VV.;L'unificazione del sapere;;
277;Ferro C .;La filosofia e la vita;;
278;Padovani U.;Storia della filosofia, voi. I;;
279;Eco U.;Apocalittici ed integrati;;
280;Hutten E.H.;Le origini storiche e psicologiche della scienza;;
281;Hutten R.H.;La scienza contemporanea;;
282;G i l key L .;Il destino della religione nell'era tecnologica;;
283;Popper K.;Conoscenza oggettiva;;
284;B o s i o F .;Coscienza storica e problema dell'uomo;;
285;L u g a r i n i L .;Hegel dal mondo storico alla filosofia;;
386;Ferraro P.;La costruzione del futuro come impegno morale;;
287;Laing-Cooper;Ragione e violenza;;
288;Bert i n G . M .;La morte di Dio;;
289;AA.VV.;La crisi del pensiero scientifico;;
290;L a n g e r S .;Filosofia in una nuova chiave;;
291;Martinetti P.;Funzione religiosa della filosofia;;
292;Negri A.;Storia della filosofia e attività storiografica;;
293;Litt T.;Le scienze e l'uomo;;
294;Moro T.;Venti lettere;;
295;Frajese;La matematica nel mondo antico;;
296;P i a n c i o I a C .;Filosofia e politica nel pensiero francese del dopoguerra;;
297;F r o m m E;La missione di Sigmund Freud;;
298;Garin E .;Cronache di filosofia italiana,  vol. I;;
299;Garin E .;Cronache di filosofia italiana, vol. Il;;
300;;;;
301;AA.VV.;"Documenti su ""Il nuovo medioevo""";;
302;Proudhon P.J.;Che cos'è la proprietà?;;
303;Lowith K.;Da Hegel a Nietzsche;;
304;Guzzetti e altri;Il dolore nella morale,  nella filosofia, nella teologia;;
305;Abbagnano N.;Ora il tutto e il nulla;;
306;F i n a z z o G .;L'uomo e il mondo nella filosofia di Heidegger;;
307;Guidi P .;La legge ingiusta;;
308;Pri n i P .;Gabriel Marcel;;
309;Del Vecchio G.;La verità nella morale e nel diritto;;
310;Pri n i P .;Storia dell'esistenzialismo;;
311;Pareyson L.;Studi sull'esistenzialismo;;
312;Frajese (a cura);Platone e la matematica nel mondo antico;;
313;Marcuse H.;L'uomo a una dimensione;;
314;P r i n i P .;Discorso e situazione;;
315;AA.VV.; Schelling;;
316;Geymonat L.;Storia del pensiero scientifico e filosofico: 1-L'antichità e il medioevo;;
317;Geymonat L.; Storia del pensiero scientifico e filosofico: 2 - Il '500 e il '600;;
318;Geymonat L.;Storia del pensiero scientifico e filosofico: 3 - Il '700;;
319;Geymonat L.;Storia del pensiero scientifico e filosofico: 4 -L'800, vol. I;;
320;Geymonat L.;. Storia del pensiero scientifico e filosofico: 5 -L'800, vol. Il;;
321;Geymonat L.;Storia del pensiero scientifico e filosofico: 6 - Dall'800 al 900;;
322;Geymonat L.;Storia del pensiero scientifico e filosofico: 7 - II '900, vol.I;;
323;Geymonat L.;Storia del pensiero scientifico e filosofico: 7 - Il '900, vol. Il;;
324;Geymonat L.;Storia del pensiero scientifico e filosofico: 7 - Il '900,.vol. III;;
325;Lukacs G.;La distruzione della ragione;;
326;Lukacs G.;La distruzione della ragione;;
327;Armstrong A.;Introduzione alla filosofia antica;;
328;Knowles D.;L’evoluzione del pensiero medievale;;
329;Giorello G.;Lo  sprettro e il libertino-Teologia, matematica, libero pensiero;;
330;Bonanate; Diritto naturale e relazione tra gli stati;;
331;Alberoni F.;L’albero della vita;;
332;AA.VV.;La filosofia italiana dal dopoguerra a oggi;;
333;AA.VV.;Temporalità ed  alienazione;;
334;AA.VV.;Il sacro;;
335;AA.VV.;La filosofia della storia della filosofia;;
336;Rossi P.;I filosofi e le macchine;;
337;Malinowzki B. ;Teoria scientifica della cultura;;
338;Garin E. ;Storia dela filosofia italiana, vol.I;;
339;Garin E.;Storia dela filosofia italiana, vol.II;;
340;Garin E. ;Storia dela filosofia italiana, vol.III;;
341;Bernanos G. ;Lo spirito europeo e il mondo delle macchine;;
342;Sermonti G.;La mela di Adamo e la mela di Newton;;
343;Levi-Strauss;Primitivi e civilizzati;;
344;Zelochovtseew A.;La rivoluzione culturale vista da un sovietico;;
345;Prezzolini G. ;Cristo e/ o Machiavelli;;
346;Magliano A. ;Esame di coscienza di un democratico;;
347;Servier J. ;L’uomo e l’invisibile;;
348;Quadrelli R. ;Il paese umiliato;;
349;Danielou J.;Contestazioni contestabili;;
350;Eliade M. ;Mito e realtà;;
351;Quadrelli R.;Il paese umiliato;;
352;Sermonti G.;Il crepuscolo dello scientismo;;
353;Kende P.;La crisi della società produttivistica;;
354;Frank P.;La scienza moderna e la sua filosofia ;;
355;Banfi A.;Introduzione a Nietzsche;;
356;Santillana G.;Le origini del pensiero scientifico da Anassimandro a Proclo;;
357;Guenon R.;Autorità spirituale e potere temporale;;
358;Heisenberg W.;Fisica e filosofia;;
359;De Broglie L.;Sui sentieri della scienza;;
360;Oppenheimer R.;Scienza e pensiero comune;;
361;Heisenberg e altri;Discussione sulla fisica moderna;;
362;Heisenberg e altri;Discussione sulla fisica moderna;;
363;Reichenbach H.;I fondamenti filosofici della meccanica quantistica;;
364;Rossi P.;La filosofia del ‘900;;
365;Rossi P.;La filosofia del ‘900;;
366;Fink E.;La filosofia di Nietzsche;;
367;Colletti L.;Il marxismo e Hegel;;
368;Rudner R.;Filosofia delle scienze speciali;;
369;Troeltsch E.;Il protestantesimo nella formazione del mondo moderno;;
370;Marx-Engels;Scritti sull’arte;;
371;Marx-Engels;Scritti sull’arte;;
372;Korsch K.;Karl Marx;;
373;Herder-Monboddo ;Linguaggio e società;;
374;Engels;Anti-Schelling;;
375;Dal Pra M.;La dialettica in Marx;;
376;Kierkegaard S.;Il concetto dell’angoscia: la malattia mortale;;
377;Jaspers K. ;Ragione e antiragione nel nostro tempo;;
378;Farrington B.;Scienza e politica nel mondo antico;;
379;Farrington B.;La scienza nell’antichità;;
380;Albergamo F.;Il pensiero sientifico contemporaneo ;;
381;Albergamo F.;Il pensiero scientifico contamporaneo ;;
382;Chauvin R.;Le società animali ;;
383;Marcuse H.;Eros e civiltà ;;
384;Negrelli G.;L’illuminista diffidente ;;
385;Negrelli G.;L’illuminista diffidente ;;
386;Acquaviva S.;L’eclissi del sacro nella civiltà industriale ;;
387;Bergson H.;Le due fonti della morale e della religione;;
388;Sant’Agostino;Le confessioni;;
389;Casari E.;La filosofia della matematica del 900;;
390;Geymonat L.;Il pensiero scientifico ;;
391;Freud S. ;Totem e tabù ;;
392;Kuhn T.;La rivoluzione copernicana ;;
393;Sant’Agostino;Le confessioni;;
394;Bunge M.;La causalità;;
395;Heisenberg ;Mutamenti della base scienti;;
396;Colerus E.;Piccola storia della matematica ;;
397;Marrou H.I.;Storia dell’educazione nell’antichità;;
398;David M. ;La psicoanalisi nella cultura italiana ;;
399;Lukacs G. ;Il giovane Hegel vol.I ;;
400;Lukacs G.;Il giovane Hegel vol.II;;
401;Ferrarotti F.;Il ricordo e la temporalità;;
402;Habermas J. ;Il discorso filosofico della modernità;;
403;Kern S. ;Il tempo e lo spazio: percezione del mondo tra 800 e 900 ;;
404;Pacchiani C.;Spinoza tra teologi e politica;;
405;Trinchero M. ;Il neopositivismo logico ;;
406;AA.VV. ;Critica e crescita della conoscenza ;;
407;Conci D. A. ;L’universo artificiale ;;
408;Rossi P. ;Paragone degli ingegni moderni e postmoderni ;;
409;Bianca M. ;Teorie e sistemi scientifici ;;
410;Sorman G. ;I veri pensatori del nostro tempo ;;
411;Popper K. ;Scienza e filosofia ;;
412;Scalera V. ;L’insegnamento della filosofia dall’unità alla riforma gentile agli anni ottanta ;;
413;;;;
414;Lauretano ;Eteros l’altro-linea di una filosofia della comunicazione;;
415;Hodges ;Logica;;
416;Losurdo D. ;Hegel e la libertà dei moderni ;;
417;AA.VV.;Adriano Tilgher ;;
418;Bedeshi ;Hegel ;;
419;Daisaku Ikeda ;La vita mistero prezioso ;;
420;Rossi P. ;Ragni e formiche ;;
421;Schelling F. ;Le età del mondo ;;
422;Pogi S. ;Il positivismo;;
423;Arendt H. ;La vita attiva-la condizione ;;
424;Bernstein R.;La nuova costellazione ;;
425;Rawls J.;Liberalismo politico ;;
426;Maldonato T. ;Il futuro della modernità ;;
427;Lyotard J. ;Heidegger e gli ebrei ;;
428;Lyotard J.;La condizione postmoderna ;;
429;Garder J. ;Il mondo di Sofia;;
430;Nietzsche F.W.;La distruzione delle certezze ;;
431;Locke J.;Lettera sulla tolleranza ;;
432;Kant I.;Scritti di filosofia politica;;
433;Antonini B.;La crisi del soggetto nel pensiero contemporaneo;;
434;Fantoli A.;Galileo per il copernicanesimo e per la chiesa;;
435;Bellone E.;Galileo Galilei-il saggiatore ;;
436;Canetti E. ;Massa e potere;;
437;Gilles-Giorello ;La filosofia della scienza;;
438;Dolcini C. ;Marsilio da Padova;;
439;Viano A.;Teorie etiche contemporanee ;;
440;Toscano M.;Trittico sulla Guerra ;;
441;Popper K.R.;Logica della scoperta scientifica ;;
442;Lakatos-Feyerabend ;Sull’orlo della scienza ;;
443;Rorty R. ;La svolta linguistica ;;
444;Volpi F. ;Il nichilismo;;
445;AA.VV.;Filosofia italiana e filosofia straniera nel dopoguerra;;
446;AA.VV.;La filosofia italiana dal dopoguerra a oggi;;
447;Pareyson L. ;Prospettive di filosofia contemporanea;;
448;Oleron P.;Le attività intellettie;;
449;Geymonat L.;Storia del pensiero filosofico e scientifico VIII+3;;
450;Geymonat L.;Storia del pensiero filosofico e scientifico VIII+4 il Novecento ;;
451;Mathieu V.;La filosofia del Novecento;;
452;Morra G. ;La filosofia per tutti ;;
453;Vattino Rovatti ;Il pensiero debole ;;
454;Cases C.;Il boom di Roscellino;;
455;Contini G.;La parte di Benedetto Croce nella cultura italiana;;
456;Berlinguer G.;Questioni di vita. Etica, scienza, salute;;
457;Martini M. L.;    Verità e metodo di Gadamer e il dibattito ermeneutico contemporaneo;;
458;Shoepflin M.;Il “Fedone” di Platone e il problema dell’anima nel pensiero greco ;;
459;Brianese G.;Il “discorso sul metodo” di Cartesio e il problema del metodo nel etc moderna;;
460;Signorini – Visco;L’economia italiana;;
461;Barbera - Fusaro;Il governo delle democrazie;;
462;Pace E.;Le sette;;
463;Schoepflin M.L ;Il “Fedone” di Platone e il problema dell’anima nel pensiero greco;;
464;Martini M. L.;“Verità e metodo di Gardamer e il dibattito enumerico contemporaneo;;
465;Lissoni R.;Il sofista di platone e il problema del divenire nel pensiero antico;;
466;Lissoni R. ;Il sofista di platone e il problema del divenire nel pensiero antico;;
467;Sacchetto M.;La critica della ragion pura di Kant e il problema della Fondazione della conoscenza scientifica nel pensiero contemporaneo;;
468;Sacchetto M.;La critica della ragion pura di Kant e il problema della Fondazione della conoscenza scientifica nel pensiero contemporaneo;;
469;Brianese G.;Congetture e confuazioni di Popper e il dibattito epistemiologico postpopperiano;;
470;Brianese G.;Congetture e confuazioni di Popper e il dibattito epistemiologico postpopperiano;;
471;Cini ;Un paradiso perduto – dall’universo delle leggi naturali al mondo dei processi evolutivi;;
472;Lombardo Radice;Federico Enriquez-approssimazione e verità;;
473;AA.VV.;Dalla scienza al mito;;
474;Furlan L.;Carlo Michelstaedter;;
475;Nietzsche F.W.;    Opere 1870/1881;;
476;Nietzsche F.W.;Opere 1882/1895;;
477;Nietzsche F.W.;La nascita della tragedia;;
478;Popper K. R.;Epistemologia,razionalità e libertà;;
479;Abbagnano N.;La saggezza della vita;;
480;Venturini N.;Chiesa e Stato in Antonio Rosmini;;
481;Campailla S.;Scritti scolastici - Opere di Carlo Michelstaedter;;
482;Vattino G.;Tecnica ed esistenza - Una mappa filosofica del Novecento;;
483;Rebaglia A.;Scienza e verità - Introduzione all'epistemologia del '900;;
484;AA.VV.;Scienza e società - Dieci Nobel per il futuro;;
485;Civita;Freud e la psicanalisi;;
486;Quaranta M.;""" L'esistenzialismo è un umanesimo"" di Sartre. Il testo e il dibattito";;
487;Geymonat;Scienza e filosofia nella cultura del Novecento;;
488; Franceso De santis;Schopenhauer e Leopardi;;
489;Zucchello D.;Dal labirinto al testo - Scienza e metodo in Bacone, Galileo e Cartesio;;
490;Cartesio ;Discorso sul metodo;;
491;Croce B.;Breviario di estetica.Quattro lezioni;;
492;Kant E.;Prolegomeni ad agni metafisica futura che vorrà presentarsi come scienza;;
493;Platone;Protagora;;
494;Pascal B.;Pensieri;;
495;A.    C. Bhaktivedanta Swami Prabhupada;La vita viene dalla vita;;
496;Sant’ Agostino;Le confessioni;;
497;Aristotele;Opere:Metafìsica;;
498;Kosko Bart;Il fuzzy-pensiero;;
499;Jonas Hans;Dalla fede antica all'uomo tecnologico - Saggi filosofici;;
500;Nietzsche F.W;Al di là del bene e del male;;
501;Nietzsche F.W.;Ecce Homo - Come si diventa ciò che si è;;
502;Nietzsche F.W.;La Gaia scienza e Idilli di Messina;;
503;Vattimo G. ;Il soggetto e la maschera - Nietzsche e il problema della liberazione;;
504;Weil S. ;Quaderni;;
505;Campanella T. ;La città del sole;;
506;Bateson G.;Verso un'ecologia della mente;;
507;Maritain J. ;Tre riformatori;;
508;AA.VV.;La filosofia del dialogo-Da Buber a Lèvinas;;
509;Gilson E.;Introduzione allo studio di Sant’Agostino;;
510;Severino E.;La filosofia antica-I grandi temi del pensiero greco;;
511;De Botton A.;La consolazione della filosofia;;
512;Edelman-Tononi;Un universo di coscienza;;
513;AA.VV.;I presocratici testimonianza e frammenti (2 VOLUMI);;
514;Gargani;Introduzione a Wittgenstein;;
515;Spinelli;I filosofi antichi nel pensiero del Novecento;;
516;Minazzi;La scrittura filosofica ;;
517;Horwiz R.;BUBERS’ WAY TO I AND THOU;;
519;Adorno Th W.;Der Positivismusstreit in der deutschen Soziologie;;
520;Habermas J.;KNOWLEDGE AND HUMAN INTERESTS;;
521;Marcuse H.;An Essay on Liberation;;
522;Schaff A.;MARXISM AND THE HUMAN  INDIVIDUAL;;
523;Bateson;Geist und natur;;
524;Weber;The Theory of Social and Economic Organization;;
525;Pancald M – Trombino M.;L’apologia di socrate di platone e il problema della giustizia da omero a platone;;
526;C. Michelstaedter;Far di se  stesso fiamma (catalogo della mostra);;
527;C. Michelstaedter;Opera grafica e pittorica;;
528;C. Michelstaedter;Poesie;;
529;C. Michelstaedter;Scritti  scolastici;;
530;Michelstaedter C.;La persuasione e la rettorica;;
531;Michelstaedter C.;Epistolario;;
532;Sasso Gennaro;Tramonto di un mito – L’idea di“progresso” fra Ottocento e Novecento;;
533;Foucault M. ;L’Ermeneutica del soggetto;;
534;Sartre J.P. ;La nausea;;
