71;Bianchi-Moltedo;Elaboratori elettronici nell’struzione;;
72;Ball B.;Il mestiere di padre;;
73;Vincent R.;L’educazione dei ragazzi;;
74;Cousinet R.;Fa quel che ti dico;;
75;Coen R.;Ambiente ed educazione;;
76;Coen R.;Ambiente ed educazione;;
77;Bertini G.M.;Società in trasformazione e vita educativa;;
78;AA.VV.;La repressione culturale in Lituania;;
79;AA.VV.;La lunga strada di un’alternativa nell’URSS;;
80;;Genitori sbagliati;;
81;Cerquetti ( a cura di);Sociologia dell’educazione;;
82;;;;
83;;;;
84;;;;
85;Flores d’Arcais G.;L’esame di maturità in controluce;;
86;Arnheim R.;Film come arte;;
87;;;;
88;;;;
89;Rimaud J.;L’educazione è guida della crescita;;
90;Rodano -Occhetto;Scuola e insegnanti in Italia;;
91;AA.VV.;Scienze sociali e riforma della scuola secondaria;;
92;Min.Pubbl. Istruzione;Processi di innovazione nella scuola;;
93;Brown B.;La scuola secondaria;;
94;Pontecorvo (a cura di);Quale cultura per la nuova scuola secondaria;;
95;Califano;Processo agli studenti;;
96;Schroder H.;Comunicazione, informazione, istruzione;;
97;Green L.;Genitori e insegnanti;;
98;Green L.;Genitori e insegnanti;;
99;Morris C.;Segni, linguaggio e comportamento;;
100;Valitutti S. (a cura di);Scuola pubblica e privata;;
101;De Landsheere C.;Introduzione alla ricerca in educazione;;
102;Bion W.;Gli elementi della psicanalisi;;
103;Bion W.;Gli elementi della psicanalisi;;
104;Bion W.;Trasformazioni;;
105;Bion W.;Apprendere dall’esperienza;;
106;Brunner J.;Il significato dell’educazione;;
107;Wolf K.;Per una cultura concreta;;
108;Vinci A.guerra;La scuola possibile;;
109;Natale-Colucci-Natoli;La scuola in Italia;;
110;Schick C.;Il linguaggio;;
111;;;;
112;Cesareo V.;Insegnanti, scuola e società;;
113;De Saussure F.;Corso di linguistica;;
114;Graffi-Rizzi (a cura di);La sintassi generativo trasformazionale;;
115;Todorov T.;Teorie del simbolo;;
116;;;;
117;Soravia G.;Storia del linguaggio;;
118;Pei M.;La storia del linguaggio;;
119;McNeill D.;L’acquisizione del linguaggio;;
120;Fornaca R.;I problem della scuola italiana dal 1943 alla Costituente;;
121;Dewej J.;Scuola e società;;
122;Borghi L.;Scuola e comunità;;
123;Clausse A.;Teoria dello studio di ambiente;;
124;Laporta R.;Educazione elibertà in una società in progresso;;
125;Malmberg B.;La linguistica contemporanea;;
126;Hudson R.;Sociolinguistica;;
127;Puglielli A.R.;La linguistica generative-trasformazionale;;
128;AA.VV.;L’analisi dell’insegnamento;;
129;Judge H.;La scuola non è morta;;
130;Piaget J.;Dove va l’educazione;;
131;Husen T.;Crisi della scuola;;
132;Laporta R.;La comunità scolastica;;
133;Visalberghi A.;Scuola aperta;;
134;Corradini-Vecchi;Le assemble studentesche;;
135;AA.VV.;La scuola della riforma;;
136;Catalano F.;I movimenti studenteschi e la scuola in Italia (1938-1968);;
137;De Simone S.;Evoluzione della scuola italiana e scienza del diritto;;
138;Bertin G.M.;Introduzione al problematicismo pedagogico;;
139;;;;
140;AA.VV.;Scuola e controscuola: le alternative possibili;;
141;Fiorentini E.;Scuola addio!;;
142;;;;
143;Muscetta-Asor Rosa;Guida alla composizione;;
144;;;;
145;;;;
146;;;;
147;;;;
148;;;;
149;;;;
150;;;;
151;;;;
152;Brezinka W.;La pedagogia nella nuova sinistra;;
153;Wojnar I.;Estetica e pedagogia;;
154;Capitini A.;Educazione aperta, vol. I;;
155;Capitini A.;Educazione aperta, vol. II;;
156;Morris D.;La scimmia nuda;;
157;Moraro V.;Giovani così;;
158;Onorati A.;Università undicesima bolgia;;
159;Onorati A.;Università undicesima bolgia;;
160;Freud A.;Il trattamento psicoanalitico dei bambini;;
161;Bottomore T.B.;Sociologia come critica;;
162;Carbonaro-Lumachi;Giovani in provincia;;
163;Girod D.;Atteggiamenti collettivi e relazioni umane;;
164;Wilson e altri;Fondamenti psicologici dell’apprendimento e dell’insegnamento;;
165;;;;
166;;;;
167;Wright Mills C.;Sociologia e pragmatismo;;
168;Maistriaux R.;L’intelligenza e il carattere;;
169;Hemming J.;L’adolescenza femminile;;
170;Reymond -Rivier;Lo sviluppo sociale del bambino e dell'adolescente;;
171;Reymond -Rivier;Lo sviluppo sociale del bambino e dell'adolescente;;
172;Nietzsche F.;Sull'avvenire delle nostre scuole;;
173;Inardi M.;L'ignoto in noi;;
174;Monti A.;Scuola classica e vita moderna;;
175;;;;
176;;;;
177;;;;
178;Debasse M.;L'adolescenza;;
179;Origlia D.;L'educazione del bambino difficile;;
180;Gallien L.;La sessualità;;
;;;;
181;Chauchard P.;Il motore vivente;;
182;Eliot L.;L'idea di una società cristiana;;
183;Fromm E.;Psicanalisi della società contemporanea;;
184;Mannoni M.;"Lo psichiatra,  il suo ""pazzo"" e la psicoanalisi";;
185;Angela P.;Da zero a tre anni;;
186;Forte G.;La famiglia in purgatorio;;
187;Ceccato S.;Il maestro inverosimile;;
188;Gattullo M.;Didattica e decimologia;;
189;Dalla Volta A.;Dizionario di psicologia;;
190;Bassi A.;Psicologia scolastica;;
191;Guillaume P.;Manuale di psicologia;;
192;Ossicini A.;I ragazzi che fuggono;;
193;Jones M.;Che cos'è la  psicanalisi;;
194;Meili R.;Prime fasi nello sviluppo del carattere;;
195;AA.VV.;Individuo e società;;
196;AA.VV.;Scienze dell'educazione;;
197;Wright Mills C.;La élite del potere;;
198;Bobbio N.;Pareto e il sistema sociale;;
199;;;;
200;Goldmann L.;Per una socioloia del romanzo;;
201;Goldmann L.;Per una socioloia del romanzo;;
202;Chauchard P.;Farmaci, psicofarmaci e morale;;
203;Frossard A.;Dio esiste, io l'ho incontrato;;
204;Williams E.;Capitalismo e schiavitù;;
205;Vianello M.;Lo scarto culturale;;
206;Caputo M.G.;Le tecniche audiovisive nell'insegnamento;;
207;Pantaleone M.;L'industria del potere;;
208;Miller G.;Psicologia della comunicazione;;
209;Colaprete P.;Gli insuccessi scolastici;;
210;AA.VV.;La genesi dell'umanità;;
211;Cecchini A.;La psicanalisi;;
212;Jacobbi R.;Guida per lo spettatore di teatro ;;
213;Di Marco P.;L'automazione;;
214;Sorgato A.;II mistero della vita;;
215;Miotto A.;Istinto e società animale;;
216;Favilli M.;La menzogne - Studio psicologico;;
217;Canarini T.;Psicanalisi, uomo, società;;
218;Ferrarotti F.;Introduzione alla sociologia;;
219;AA.VV.;Filosofia analitica e conoscenza storica;;
220;;;;
221;Ancona L.;Questioni di psicologia;;
222;AA.VV.;Questioni di storia della pedagogia;;
223;Boid W.;Storia dell'educazione occidentale;;
224;Pettere G.;Lo sviluppo mentale nelle ricerche di Piaget;;
225;Chamberlin L.;Team  teaching;;
226;Laing R.;La  politica  della famiglia;;
227;Laing R.;L’io indiviso;;
228;Montagu M.;La razza-Analisi di un mito;;
229;Longhi L.;Neuropsichiatria;;
230;Ballarini A.;Aspetti della psichiatria contemporanea;;
231;Maritain J.;Cristianesimo e democrazia;;
232;Sciacca M.;La libertà e il tempo;;
233;Rosaia Zacutti;Non sparate agli uccellini;;
234;Gozzer G.;Il capitale  invisibile;;
235;Cazeneuve J.;I poteri della televisione;;
236;AA.VV.;Prospettive dell’insegnamento della filosofia;;
237;Cozzani E.;Aggredisci il futuro;;
238;Cozzani E.;Aggredisci il futuro;;
239;AA.VV.;In nome del padre;;
240;Basaglia F. ( a cura di);L’istituzione negata;;
241;Basaglia F. ( a cura di);L’istituzione negata;;
242;Garma A.;Psicanalisi dei sogni;;
243;AshbY W.;Progetto per un cervello;;
244;Mollo G.;Educare alla soggettività;;
245;Reinhard e altri;Storia della popolazione mondiale;;
246;Fleming C.;Analisi psicologica dell’insegnamento;;
247;Piaget J. ;Dal bambino all’adolescente;;
248;Tomasello;La critica della civiltà nella psicanalisi;;
249;Sechehaye M.;Diario di una schizofrenica;;
250;Anthony S.;La scoperta della morte nell’infanzia;;
251;Lazarus R.;Psicologia della personalità;;
252;Cottone C.;Cinema educativo e no;;
253;Schroedinger E.;L’immagine del mondo;;
254;Josselyn I. ;L’adolescente e il suo mondo;;
255;Mainwaring J.;La psicologia nella scuola;;
256;Le ny J.;Il condizionamento;;
257;Mialaret ;Psicopedagogia dei mezzi audiovisivi;;
258;;;;
259;Brenner C.;Breve corso di psicanalisi;;
260;Clark K.;Ghetto negro;;
261;AA.VV.;Il sogno e le civiltà ;;
262;Cortese ( a cura di );Il movimento, studentesco;;
263;Rusconi G.;La teoria critica della società;;
264;Vignola G.;I test psicologici;;
265;Battacchi M.;Delinquenza minorile, psicologia e istituzioni totali;;
266;Rougemont (de) D.;Vita e morte dell’Europa;;
267;Multzer H.;Proprietà senza furto;;
268;Schutz W.;La gioia;;
269;Myrdal- Klein;I due ruoli della donna;;
270;Jaccard P.;Introduzione alle scienze sociali;;
271;Feldmann E.;Teoria dei mass-media;;
272;Fulchignoni E.;L’immagine nell’era cosmica;;
273;Horney K.;Psicologia femminile;;
274;Parry J.;Psicologia della comunicazione umana;;
275;Strauss L.;Liberalismo antico e moderno;;
276;Lefabvre H.;La rivoluzione urbana;;
277;Granet-Mauss;Il linguaggio dei sentimenti;;
278;De Sanctis R.;Difesa dell’uomo;;
279;Lorenzetto A.;La scuola assente;;
280;Fiori G.;La società del malessere;;
281;Abbate M.;Libertà e società di massa;;
282;Fadiga Zanatta A.L.;Il sistema scolastico in Italia;;
283;Secord-Dackman;Psicologia sociale;;
284;Bally C.;Linguistica generale e linguistica francese;;
285;Dinnen F.;Introduzione alla linguistica generale;;
286;Illich I.;Rovesciare le istituzioni;;
287;UNESCO (a cura di);I diritti dell'uomo e la libertà della fame;;
288;Altavilla L.;Processo ai genitori;;
289;Altavilla L.;Processo alla famiglia;;
290;Acquaviva S.;Mass media, famiglia e trasformazioni sociali;;
291;Leccese M. (a cura di);Montessori - Educazione alla libertà;;
292;Com. Dell’Isolotto;Isolotto sotto processo;;
293;Eymieu A.;Le grandi leggi, vol. I;;
294;Eymieu A.;Le grandi leggi, vol. II;;
295;Eymieu A.;Le grandi leggi, vol. III;;
296;Eymieu A.;Le grandi leggi, vol. IV;;
297;Ossicini A.;Gli esclusi e noi;;
298;Mileto A. R.;Il diritto alla salute;;
299;Sinjavskij A.;In difesa della piramide;;
300;Solzenitsyn A.;Tra autoritarismo e sfruttamento;;
301;Ferriere A.;L'educazione nella famiglia;;
302;Troisi D.;I bianchi e i neri;;
303;Alfassio e altri;I giovani degli anni sessanta;;
304;Larmat J.;La genetica dell'intelligenza;;
305;Piaget J.;Conferenze sulla epistemologia;;
306;Calegari P.;Lo psicologo nella scuola;;
307;Litt-Spranger;Enrico Pestalozzi;;
308;Kaminski A.;La pedagogia sovietica e l'opera di Makarenko;;
309;Lelotte F.;La soluzione del problema della vita, vol. I;;
310;Lelotte F .;La soluzione del problema della vita, voi. Il;;
311;Lelotte F.;La soluzione del problema della vita, voi. Ili;;
312;Lelotte F.;La soluzione del problema della vita, voi. IV;;
313;Lelotte F;La soluzione del problema della vita, vol.V;;
314;Battaglia S.;Mitografia del personaggio;;
315;G o z z e r G .;Religione e rivoluzione in America Latina;;
316;Piaget J.;Lo strutturalismo;;
317;Gandhi M . K .;Teoria della non violenza;;
318;AA.VV.;I lavoratori studenti;;
319;AA.VV.;I lavoratori studenti;;
320;Ballerini A.;Aspetti della psichiatria contemporanea;;
321;Lux S;Arte e industria;;
322;Manfredi-Lenta;SOS, universo anno zero;;
323;Manfredi-Lenta;Il cristiano e la tentazione della violenza;;
324;Manfredi B;Angoscia e solitudine nel romanzo italiano contemporaneo;;
325;Toschi G .;Angoscia e solitudine nel teatro contemporan;;
326;May R.;Angoscia e solitudine nel cinema italiano;;
327;Manfredi B.;Angoscia e solitudine nella poesia italiana contemporanea;;
328;Franco R;Aspetti del pensiero filosofico oggi;;
329;Mondin B .;L'uomo e il mondo - Il Cristo e la chiesa;;
330;Dell'Agnola V.;Psicologia la sconosciuta;;
331;Viott-Scurati;La pedagogia oggi e le principali correnti;;
332;Suor Chiara;Suore ieri, oggi, domani: radiografia di una vocazione;;
333;Fabbro N .;I cattolici e la contestazione in Italia;;
334;Burgalassi S.;Preti in crisi?;;
335;Croce MA.;Filmologia e società;;
336;Litvinoff B .;La lunga strada per Gerusalemme;;
337;J o n a s F;Storia della sociologia;;
338;D a w s o n C .;Progresso e religione;;
339;Comes S.;Tempo libero, tempo liberato;;
340;H e m p e I C .;Filosofia delle scienze nataurali;;
341;;;;
342;L e w i n K .;Teoria dinamica della personalità;;
343;Baudouin C.;Psicanalisi del simbolo religioso;;
344;L a v e 11 e L .;La condotta verso gli altri;;
345;Mendouse P.;Psicologia della ragazza;;
346;Santoni Rugiu A.;Il professore nella scuola italiana;;
347;Weber M .;Il metodo delle scienze s t o r i co - s o c i a I i;;
348;De Luca L .;Introduzione alla psicologia generale;;
349;Bickermann E;La cronologia nel mondo antico;;
350;Aeb I i H;Didattica psicologica;;
351;B u e h I e r C .;Psicologia e vita quotidiana;;
352;Z a z z o R .;Teoria e pratica in psicologia, vol. I;;
353;Z a z z o R;Teoria e pratica in psicologia, vol. Il;;
354;Freinet E.;Nascita di una pedagogia popolare;;
355;Bauer R.;Il senso della libertà;;
356;Lenard F.;Il cittadino e la giustizia;;
357;Debesse M.;Come studiare e comprendere gli adolescenti;;
358;Roghi G.;I selvaggi;;
359;;;;
360;Canepari C.   ;Invito allo spettacolo;;
361;Jung C.;La psicologia del transfert;;
362;Lazarsfeld P.;Introduzione alla sociologia;;
363;Messeri A. ;II problema del potere nella società occidentale ;;
364;Kirkegaard S.;Scuola di cristianesimo;;
365;Buber M.;L'eclissi di Dio;;
366;Froio F.;Una scuola da rinnovare;;
367;Anders G.;L'uomo è antiquato;;
368;Namer L.;La rivoluzione degli intelletuali;;
369;Goodman P.;La gioventù assurda;;
370;Maffi M.;La cultura underground;;
371;Maffi M.;La cultura underground;;
372;Durant W.;Gli eroi del pensiero;;
373;Friedmann G.;Problemi umani del macchinismo industriale;;
374;Monti A.  ;I miei conti con la scuola;;
375;Morus;Gli animali nella storia della civiltà;;
376;Carrell A.;L'uomo questo sconosciuto;;
377;George P.;Geografia sociale del mondo;;
378;Pellegrini E.;L'nformazione negata;;
379;Hopkins J.;Le voci degli hippies;;
380;Pinna L.;La famiglia esclusiva;;
381;Tentori T. (a cura);Educazione alla pace;;
382;Tentori T. (a cura);Educazione alla pace;;
383;Guitton J.;Il lavoro intellettuale;;
384;Berge A;Lo scolaro difficile;;
385;Foix P.;L'influsso del carattere sulla scrittura;;
386;Marquiset J.;Le criminalità;;
387;Sorokin P.;Modo e utopie nella sociologia moderna e scienze;;
388;Mumford L.;Tecnica e cultura;;
389;Mumford L.;La città nella storia ;;
390;Mumford L.;La condizione dell'uomo ;;
391;Gemelli A.;La psicologia dell'età evolutiva ;;
392;B a s s i - C a n e ll a;La balbuzie nell'età evolutiva ;;
393;AA.VV.;Prospettive del sacro;;
394;Gusdorf G.  ;Introduzione alle scienze umane ;;
395;Horkheimer M.;Rivoluzione o libertà;;
396;Kende P.;La crisi della società produttivistica;;
397;Plebe A.;Quel che non ha capito C.Marx;;
398;Mussen P.;Psicologia dell'età evolutiva;;
399;Rothschild E.;L'automobile fine di un'era;;
400;;;;
401;;;;
402;;;;
403;Coomaraswami A.;Sapienza orientale e cultura occidentale;;
404;D a n i e I o u  J .;La cultura tradita dagli intellettuali;;
405;Fabro  C .;L'uomo e il rischio di dio;;
406;Lewis  O .;La cultura della povertà;;
407;S e r vi e r  J .;L'uomo e l'invisibile;;
408;;;;
409;;;;
410;Calabrese-Violi;I giornali - guida alla lettura;;
411;Statera G.;Sociologia della scienza;;
412;Toschi P.;Il folklore;;
413;Baroni A.;Pedagogia moderna;;
414;De Castris A.;La cultura della crisi;;
415;Ebbinghaus H.;La memoria - psicologia sperimentale;;
416;Ferrarotti (a cura di);La sociologia del potere;;
417;T e n t o r i T .;Antropologia culturale;;
418;A A . VV .;La fisica della mente;;
419;Basaglia-Ongaro;La maggioranza deviante;;
420;R a g o n e G .;Psicologia dei consumi;;
421;Vergnano  I.;Il problema della società educativa - pedagogia;;
422;Prodi G;La scienza,  il potere,  la critica;;
423;Cassese S.;Burocrazia ed economia pubblica;;
424;Barbagli M .;Disoccupazione intellettuale e sistema scolastico in Italia;;
425;AA. VV.;Il rombo del motore;;
426;Ossicini A .;Esperienze di psicologia di gruppo;;
427;M u r i a 1 d i P .;Come si legge un giornale;;
428;Pasquini M .;La sicurezza sociale;;
429;M a c o n i V .;Etnologia sociale;;
430;Golzio S;La popolazione;;
431;Hjelmslev L.;Il linguaggio;;
432;Tomasi T.;Idealismo e fascismo nella scuola italiana;;
433;Ferriere A.;L ' e d u c a z z i o n e nella famiglia;;
434;Z a n g r i 11 i V .;Pedagogia del dissenso;;
435;Trisciuzzi L.;"Cultura e mito nel ""Robinson Crousoe""";;
436;Battistelli V.;Il libro del fanciullo;;
437;B e rg e A .;La libertà nell'educazione;;
438;Lustenberger W.;Il lavoro scolastico a gruppi;;
439;Lowenfeld M.;Il gioco nell'infanzia;;
440;Guerrini A.;La rivoluzione al liceo;;
441;Borghi L.;Educazione e scuola nell'Italia d'oggi;;
442;Borghi L.;John Dewey;;
443;Dewey J. .;Scuola e società;;
444;Dewey J .;D e m o c r a z i a  e d  educazione;;
445;Dewey J .;L'educazione d'oggi;;
446;Clancier-Jaccard;Genitori senza difetti;;
447;Turner V.;La foresta dei simboli;;
448;Di Francesco S.;Il diritto alla nascita;;
449;Horheimer-Adorno;Lezioni di sociologia;;
450;AA.VV.;Chi insegna a chi;;
451;Goldmann-Lukacs-Eco;Sociologia della letteratura;;
452;B o a s G;Il culto della fanciullezza;;
453;B e r g e A;Genitori sbagliati;;
454;Negri A.;La questione universitaria;;
455;Va I i tutt i S .;Il diritto allo studio;;
456;Lami L.;La scuola del plagio;;
457;Mazzetti R.;Quale scuola secondaria?;;
458;Grandi G;Misurazione e valutazione;;
459;Corda-Costa e altri;Orientamenti per la sperimentazione didattica;;
460;Calonghi L.;Sperimentazione nella scuola;;
461;Baudelot-Enstablet ;Sistema scolastico e società capitalistica;;
462;Scurati-Damiano;I n t e r d i s c i p li n a r i e t à e didattica;;
463;Canfora F.;Quale scuola;;
464;Barbagli M .;Disoccupazione intellettuale e sistema scolastico in Italia;;
465;Barbagli M .;Disoccupazione intellettuale e sistema scolastico in Italia;;
466;Barbagli M .;Asylimus;;
467;Lamour-Lamberti;Il sistema modiale della droga;;
468;P a ce i n o D;Imbroglio ecologico;;
469;J o n a s F .;Storia della sociologia, voi. I;;
470;JonasF.;Storia della sociologia, voi. Il;;
471;Fachinelli (a cura di);  L'erba voglio;;
472;Fachinelli (a cura di);La maggioranza deviante;;
473;Belotti-Giannini;Dalle parte delle bambine;;
474;;;;
475;Mc Luhan;Gli strumenti del comunicare;;
476;Walton  H.;Psicoterapia di gruppo;;
477;David  M .;La psicanalisi nella cultura italiana;;
478;A n d re o I i  V.;Droga e scuola;;
479;D a v i e s  I.;Mobilità sociale e mutamento politico;;
480;AA.VV.;Sociologia dei partiti politici;;
481;Cohen  A.;Controllo sociale e comportamento deviante;;
482;Fromm E.;La crisi della psicanalisi;;
483;Schumpeter J.;Sociologia dell'imperialismo;;
484;;;;
485;AA.VV.;Scuola, cultura, professione;;
486;Saba-Sardi;Nascita della follia;;
487;Cremonesi A.;Il funzionamento degli organi collegiali;;
488;Cooper D;La morte della famiglia;;
489;Cooper D;La morte deHIa famiglia;;
490;Vertecchi B.;Valutazone formativa;;
491;Ki I patrick B .;L’educazione e crisi sociale;;
492;Dewey J .;La scuola e il fanciullo;;
493;D a I e R .;Classi miste e rendimento scolastico;;
494;Gentili R .;Bottai e la riforma fascista della scuola;;
495;De Martino F.;Furore,  simbolo, valore;;
496;Garin E.;Educazione umanistica in Italia;;
497;Angela P .;L'uomo e la marionetta;;
498;Sol ivetti L.;Perchè la droga;;
499;Canguilham R.;Introduzione alla storia delle scienze;;
500;AA.VV.;Linguaggi nella società e nella tecnica;;
501;S c h w e i t z e r;Rispetto per la vita;;
502;Hutchings-Cave;Il dominio dell'uomo;;
503;David M.;La psicanalisi nella cultura italiana;;
504;B i a g i  E .;L'uomo non deve morire;;
505;L u z i M .;L'idea simbolista;;
506;AA.VV.;"Atti incontro su ""Tossicodipendenze e problemi giovanili""-Amm.Prov.Gorizia";;
507;AA.VV.;"Atti incontro su ""Tossicodipendenze e problemi giovanili""-Amm.Prov.Gorizia";;
508;AA.VV.;"Atti incontro su ""Tossicodipendenze e problemi giovanili""-Amm.Prov.Gorizia";;
509;Freud;Psicopatologia della vita quotidiana;;
510;Porcelli;Il Language testing - Problemi e tecniche;;
511;Freddi (a cura);Lingue moderne per la scuola italiana;;
512;L a d o;Per una didattica scientifica delle lingue;;
513;Freddi;Didattica delle lingue moderne;;
514;E b n e t e r;Lingua tedesca - Corso pratico di linguistica descrittiva;;
515;Della Casa;Lingua, testo, significato;;
516;Della Casa;Lingua, testo, significato;;
517;Carrozzini;Pianificazione nella scuola e metodologia;;
518;G u e d j;Lingua inglese-Corso pratico di linguistic descrittiva;;
519;Di Martino;Enciclopedia della scuola (della gestione);;
520;Roberti;Gli organici della scuola;;
521;Rigotti;Principi di teoria linguistica;;
522;Guasti (a cura);Il sistema della formazione in servizio dei docenti;;
523;Giugni;Il corpo e il movimento nel processo educativo della persona;;
524;G a s p a r i n i;Giovani verso la società futura;;
525;AA.VV.;Guida dello studente - Insegnamento superiore nella Comunità Europea;;
526;M e r I i n i;Fine dell'atomo;;
527;Furth H.G.;Piaget per gli insegnanti;;
528;Gardner H.;Formae mentis - Saggio sulla pluralità dell'intelligenza;;
529;Zatta P.;Scuola di stato e nomadi;;
530;Ockenden M.;Situational dialogues;;
531;Harmer J.;Teaching and learning grammar;;
532;Ramsey G.;Images;;
533;Heaton J.B.;Writing English language  tests;;
534;Kenworthy J.;Teaching English Pronunciation;;
535;Harmer J.;The practice of English-Language teaching;;
536;Wright A.;Visual materials for the language teacher;;
537;Underwood M.;Effective class management;;
538;Byrne D.;Tecniques for classroom-Interaction;;
539;Byrne D.;Teaching oral English;;
540;Grant N.;Making the most of your;;
541;Manacorda M.;La scuola degli adolescenti;;
542;Coleman J.;La natura dell’adolescenza;;
543;;;;
544;Pontecorvo C.;Università e formazione continua degli insegnanti;;
545;Vertecchi B.;La scuola verso il 2000;;
546;Seal B.;Vocabulary Builder, vol.I;;
547;Seal B.;Vocabulary Builder, vol.II;;
548;Morgan-Rinvolucri;The Q book-Practising interrogatives in reading, speaking and writing;;
549;Duff-Maley;Literature;;
550;Heaton J.B.;Classroom testing;;
551;O’Connor-Fletcher;SoundsEnglish a pronunciation practice book;;
552;Brumfit-Carter;Literature and language teaching;;
553;;;;
554;;;;
555;;;;
556;;;;
557;;;;
558;;;;
559;;;;
560;;;;
561;;;;
562;Novelletto;Psichiatria, psicoanalitica dell’adolescente;;
563;Vertecchi;Il tempo dei giovani;;
564;Auriemma-Tiriticco;L’aggiornamento dei docenti;;
565;Domenici;Gli strumenti della valutazione;;
566;Lewis;L’altra metà del cervello;;
567;Sournia;Alcolismo;;
568;Bianca;Capire la scienza;;
569;Orfei;Annotazioni per una letteratura del cambiamento;;
570;Briguccia;Letteratura-Studio parte prima;;
571;AA.VV.-Università di Udine;Motivi pedagogici;;
572;AA.VV.;Lo studente di successo;;
573;Nalesso;Progetto special lingue e linguaggi;;
574;Domenici G.;Descrittori dell’apprendimento;;
575;AA.VV.;Come formulare giudizi di valutazione didattica;;
576;Nash;Aspettative dell’insegnamento e apprendimento dell’alunno;;
577;Buyse;Come classificare gli alunni;;
578;Mager;Come sviluppare l’atteggiamento ad apprendere;;
579;Izzo;Insegnare nella secondaria superiore;;
580;Yosselyn;L’adolescente e il suo mondo ;;
581;Peja-Tornar;Tecniche e strumenti dell’intervento didattico;;
582;AA.VV.;Progettazione didattica;;
583;Fabrini-Melucci;L’età dell’oro-Adolescenti tra sogno ed esperienza;;
584;;;;
585;;;;
